cash_transaction_id,user_id,transaction_date,transaction_type,amount,transaction_status
C9343,U2643,2026-06-06,Bank Deposit,5000,Approved
C9344,U2643,2026-06-20,Bank Deposit,500,Canceled
C9345,U2643,2026-06-22,Bank Deposit,500,Approved
C9346,U2644,2026-05-30,Bank Deposit,1000,Approved
C9347,U2644,2026-07-13,Bank Deposit,2500,Approved
C9348,U2645,2026-06-06,Bank Deposit,40000,Approved
C9349,U2645,2026-07-04,Bank Deposit,10000,Approved
C9350,U2646,2026-05-16,Bank Deposit,7500,Approved
C9351,U2646,2026-06-02,Bank Deposit,25000,Approved
C9352,U2646,2026-05-18,Bank Deposit,25000,Canceled
C9353,U2646,2026-04-26,Bank Deposit,5000,Approved
C9354,U2646,2026-06-27,Bank Deposit,10000,Approved
C9355,U2647,2026-07-04,Bank Deposit,15000,Approved
C9356,U2650,2026-07-08,Bank Deposit,1000,Approved
C9357,U2651,2026-06-21,Bank Deposit,5000,Approved
C9358,U2651,2026-05-16,Bank Deposit,1000,Canceled
C9359,U2657,2026-06-22,Bank Deposit,2500,Canceled
C9360,U2661,2026-07-11,Bank Deposit,40000,Approved
C9361,U2661,2026-07-14,Bank Deposit,7500,Approved
C9362,U2662,2026-06-17,Bank Deposit,5000,Canceled
C9363,U2662,2026-04-04,Bank Deposit,10000,Approved
C9364,U2662,2026-05-28,Bank Deposit,5000,Approved
C9365,U2662,2026-06-16,Bank Deposit,7500,Approved
C9366,U2664,2026-07-01,Bank Deposit,2500,Approved
C9367,U2666,2026-05-22,Bank Deposit,7500,Approved
C9368,U2666,2026-04-29,Bank Deposit,7500,Approved
C9369,U2666,2026-05-03,Bank Deposit,2500,Approved
C9370,U2667,2026-05-10,Bank Deposit,500,Approved
C9371,U2667,2026-04-28,Bank Deposit,7500,Approved
C9372,U2667,2026-06-10,Bank Deposit,2500,Approved
C9373,U2668,2026-07-05,Bank Deposit,2500,Approved
C9374,U2668,2026-05-31,Bank Deposit,1000,Approved
C9375,U2668,2026-05-13,Bank Deposit,7500,Approved
C9376,U2669,2026-07-13,Bank Deposit,7500,Approved
C9377,U2669,2026-07-02,Bank Deposit,7500,Approved
C9378,U2671,2026-05-22,Bank Deposit,10000,Canceled
C9379,U2671,2026-06-20,Bank Deposit,10000,Approved
C9380,U2671,2026-07-11,Bank Deposit,7500,Approved
C9381,U2671,2026-07-14,Bank Deposit,15000,Canceled
C9382,U2674,2026-06-28,Bank Deposit,25000,Approved
C9383,U2674,2026-06-27,Bank Deposit,15000,Approved
C9384,U2674,2026-06-21,Bank Deposit,40000,Approved
C9385,U2675,2026-07-14,Bank Deposit,25000,Approved
C9386,U2675,2026-07-15,Bank Deposit,40000,Approved
C9387,U2675,2026-07-12,Bank Deposit,40000,Canceled
C9388,U2677,2026-05-29,Bank Deposit,75000,Approved
C9389,U2677,2026-06-11,Bank Deposit,25000,Approved
C9390,U2677,2026-05-27,Bank Deposit,250000,Canceled
C9391,U2677,2026-06-05,Bank Deposit,25000,Approved
C9392,U2677,2026-06-05,Bank Deposit,75000,Canceled
C9393,U2677,2026-06-07,Bank Deposit,25000,Approved
C9394,U2677,2026-07-10,Bank Deposit,150000,Approved
C9395,U2678,2026-07-07,Bank Deposit,7500,Approved
C9396,U2678,2026-07-11,Bank Deposit,1000,Canceled
C9397,U2678,2026-06-21,Bank Deposit,5000,Approved
C9398,U2681,2026-06-24,Bank Deposit,2500,Approved
C9399,U2682,2026-06-28,Bank Deposit,75000,Approved
C9400,U2682,2026-06-20,Bank Deposit,150000,Approved
C9401,U2682,2026-06-22,Bank Deposit,100000,Approved
C9402,U2682,2026-05-05,Bank Deposit,40000,Approved
C9403,U2682,2026-06-23,Bank Deposit,250000,Approved
C9404,U2683,2026-07-13,Bank Deposit,500,Approved
C9405,U2683,2026-06-05,Bank Deposit,2500,Approved
C9406,U2683,2026-07-15,Bank Deposit,500,Approved
C9407,U2687,2026-04-28,Bank Deposit,100000,Approved
C9408,U2687,2026-07-04,Bank Deposit,75000,Approved
C9409,U2687,2026-07-12,Bank Deposit,75000,Approved
C9410,U2690,2026-06-13,Bank Deposit,15000,Canceled
C9411,U2690,2026-07-01,Bank Deposit,7500,Approved
C9412,U2690,2026-06-13,Bank Deposit,5000,Canceled
C9413,U2690,2026-06-15,Bank Deposit,25000,Approved
C9414,U2690,2026-06-10,Bank Deposit,15000,Approved
C9415,U2693,2026-06-18,Bank Deposit,250000,Approved
C9416,U2694,2026-07-12,Bank Deposit,250000,Canceled
C9417,U2694,2026-06-16,Bank Deposit,250000,Approved
C9418,U2695,2026-05-25,Bank Deposit,2500,Approved
C9419,U2695,2026-06-30,Bank Deposit,1000,Approved
C9420,U2696,2026-06-19,Bank Deposit,1000,Approved
C9421,U2696,2026-05-17,Bank Deposit,2500,Approved
C9422,U2698,2026-07-12,Bank Deposit,2500,Approved
C9423,U2698,2026-07-07,Bank Deposit,7500,Approved
C9424,U2699,2026-04-30,Bank Deposit,7500,Approved
C9425,U2699,2026-07-05,Bank Deposit,2500,Approved
C9426,U2703,2026-06-29,Bank Deposit,7500,Approved
C9427,U2703,2026-06-30,Bank Deposit,7500,Approved
C9428,U2704,2026-06-29,Bank Deposit,5000,Approved
C9429,U2704,2026-07-08,Bank Deposit,5000,Approved
C9430,U2705,2026-06-18,Bank Deposit,7500,Approved
C9431,U2705,2026-06-03,Bank Deposit,2500,Approved
C9432,U2705,2026-07-01,Bank Deposit,2500,Approved
C9433,U2706,2026-06-23,Bank Deposit,7500,Approved
C9434,U2706,2026-07-04,Bank Deposit,2500,Canceled
C9435,U2706,2026-05-23,Bank Deposit,2500,Approved
C9436,U2708,2026-06-15,Bank Deposit,150000,Approved
C9437,U2708,2026-05-24,Bank Deposit,40000,Approved
C9438,U2708,2026-06-19,Bank Deposit,75000,Canceled
C9439,U2708,2026-07-04,Bank Deposit,100000,Approved
C9440,U2708,2026-06-22,Bank Deposit,150000,Canceled
C9441,U2710,2026-07-10,Bank Deposit,10000,Approved
C9442,U2710,2026-07-12,Bank Deposit,5000,Approved
C9443,U2710,2026-07-12,Bank Deposit,5000,Approved
C9444,U2710,2026-07-10,Bank Deposit,25000,Canceled
C9445,U2710,2026-07-10,Bank Deposit,10000,Approved
C9446,U2711,2026-06-04,Bank Deposit,5000,Canceled
C9447,U2711,2026-07-13,Bank Deposit,7500,Approved
C9448,U2711,2026-06-13,Bank Deposit,10000,Approved
C9449,U2711,2026-06-06,Bank Deposit,25000,Approved
C9450,U2713,2026-05-11,Bank Deposit,5000,Approved
C9451,U2713,2026-06-27,Bank Deposit,2500,Canceled
C9452,U2714,2026-05-08,Bank Deposit,5000,Approved
C9453,U2714,2026-07-08,Bank Deposit,7500,Approved
C9454,U2714,2026-06-14,Bank Deposit,7500,Approved
C9455,U2715,2026-07-13,Bank Deposit,2500,Approved
C9456,U2718,2026-07-09,Bank Deposit,15000,Approved
C9457,U2720,2026-07-11,Bank Deposit,1000,Approved
C9458,U2720,2026-06-27,Bank Deposit,2500,Approved
C9459,U2720,2026-04-12,Bank Deposit,1000,Approved
C9460,U2722,2026-06-20,Bank Deposit,5000,Approved
C9461,U2722,2026-06-07,Bank Deposit,5000,Approved
C9462,U2722,2026-06-27,Bank Deposit,7500,Approved
C9463,U2724,2026-06-04,Bank Deposit,7500,Canceled
C9464,U2724,2026-07-02,Bank Deposit,2500,Approved
C9465,U2724,2026-06-12,Bank Deposit,1000,Canceled
C9466,U2725,2026-06-20,Bank Deposit,1000,Approved
C9467,U2725,2026-06-27,Bank Deposit,500,Approved
C9468,U2725,2026-06-17,Bank Deposit,5000,Approved
C9469,U2726,2026-06-13,Bank Deposit,7500,Canceled
C9470,U2726,2026-06-19,Bank Deposit,25000,Approved
C9471,U2727,2026-05-21,Bank Deposit,7500,Approved
C9472,U2729,2026-04-27,Bank Deposit,15000,Approved
C9473,U2729,2026-05-28,Bank Deposit,7500,Approved
C9474,U2729,2026-05-19,Bank Deposit,25000,Approved
C9475,U2730,2026-07-09,Bank Deposit,2500,Approved
C9476,U2730,2026-05-30,Bank Deposit,7500,Approved
C9477,U2731,2026-07-08,Bank Deposit,5000,Approved
C9478,U2731,2026-07-03,Bank Deposit,25000,Approved
C9479,U2734,2026-04-27,Bank Deposit,5000,Approved
C9480,U2734,2026-04-29,Bank Deposit,15000,Approved
C9481,U2734,2026-07-02,Bank Deposit,7500,Approved
C9482,U2734,2026-06-07,Bank Deposit,25000,Approved
C9483,U2734,2026-04-22,Bank Deposit,10000,Approved
C9484,U2735,2026-06-16,Bank Deposit,15000,Approved
C9485,U2735,2026-07-09,Bank Deposit,5000,Approved
C9486,U2735,2026-07-04,Bank Deposit,5000,Approved
C9487,U2737,2026-06-16,Bank Deposit,2500,Canceled
C9488,U2737,2026-06-12,Bank Deposit,500,Approved
C9489,U2740,2026-07-11,Bank Deposit,10000,Canceled
C9490,U2740,2026-07-07,Bank Deposit,10000,Approved
C9491,U2741,2026-06-21,Bank Deposit,10000,Approved
C9492,U2741,2026-06-12,Bank Deposit,40000,Approved
C9493,U2741,2026-06-26,Bank Deposit,7500,Approved
C9494,U2741,2026-06-15,Bank Deposit,7500,Approved
C9495,U2741,2026-06-07,Bank Deposit,40000,Approved
C9496,U2743,2026-07-04,Bank Deposit,25000,Approved
C9497,U2743,2026-04-10,Bank Deposit,7500,Approved
C9498,U2743,2026-04-10,Bank Deposit,10000,Approved
C9499,U2744,2026-07-11,Bank Deposit,2500,Approved
C9500,U2744,2026-07-05,Bank Deposit,7500,Approved
C9501,U2744,2026-07-02,Bank Deposit,2500,Approved
C9502,U2745,2026-05-18,Bank Deposit,10000,Approved
C9503,U2748,2026-07-09,Bank Deposit,25000,Approved
C9504,U2748,2026-07-01,Bank Deposit,5000,Canceled
C9505,U2748,2026-07-04,Bank Deposit,7500,Approved
C9506,U2748,2026-07-01,Bank Deposit,5000,Approved
C9507,U2749,2026-06-30,Bank Deposit,500,Approved
C9508,U2749,2026-07-05,Bank Deposit,7500,Canceled
C9509,U2751,2026-07-13,Bank Deposit,7500,Approved
C9510,U2753,2026-07-09,Bank Deposit,500,Approved
C9511,U2753,2026-07-12,Bank Deposit,2500,Approved
C9512,U2754,2026-04-30,Bank Deposit,100000,Approved
C9513,U2754,2026-07-04,Bank Deposit,150000,Approved
C9514,U2757,2026-05-12,Bank Deposit,5000,Approved
C9515,U2757,2026-07-02,Bank Deposit,500,Canceled
C9516,U2758,2026-05-19,Bank Deposit,7500,Approved
C9517,U2758,2026-05-22,Bank Deposit,7500,Approved
C9518,U2758,2026-07-12,Bank Deposit,10000,Approved
C9519,U2758,2026-04-22,Bank Deposit,25000,Canceled
C9520,U2758,2026-07-06,Bank Deposit,5000,Canceled
C9521,U2760,2026-06-16,Bank Deposit,1000,Approved
C9522,U2760,2026-07-06,Bank Deposit,7500,Approved
C9523,U2760,2026-05-10,Bank Deposit,2500,Approved
C9524,U2761,2026-06-30,Bank Deposit,2500,Approved
C9525,U2761,2026-07-02,Bank Deposit,7500,Approved
C9526,U2761,2026-07-08,Bank Deposit,5000,Approved
C9527,U2762,2026-07-01,Bank Deposit,150000,Approved
C9528,U2762,2026-05-21,Bank Deposit,75000,Approved
C9529,U2762,2026-04-14,Bank Deposit,25000,Approved
C9530,U2762,2026-05-27,Bank Deposit,40000,Approved
C9531,U2762,2026-04-23,Bank Deposit,40000,Canceled
C9532,U2762,2026-05-23,Bank Deposit,25000,Approved
C9533,U2763,2026-06-08,Bank Deposit,5000,Approved
C9534,U2763,2026-05-28,Bank Deposit,1000,Approved
C9535,U2763,2026-05-20,Bank Deposit,1000,Approved
C9536,U2764,2026-07-11,Bank Deposit,10000,Approved
C9537,U2766,2026-06-21,Bank Deposit,2500,Approved
C9538,U2766,2026-06-18,Bank Deposit,7500,Approved
C9539,U2766,2026-06-30,Bank Deposit,7500,Approved
C9540,U2767,2026-07-15,Bank Deposit,7500,Approved
C9541,U2767,2026-07-10,Bank Deposit,7500,Approved
C9542,U2767,2026-07-04,Bank Deposit,40000,Approved
C9543,U2767,2026-07-10,Bank Deposit,5000,Canceled
C9544,U2768,2026-06-21,Bank Deposit,15000,Approved
C9545,U2769,2026-07-09,Bank Deposit,40000,Canceled
C9546,U2769,2026-07-12,Bank Deposit,250000,Canceled
C9547,U2769,2026-07-14,Bank Deposit,100000,Approved
C9548,U2769,2026-07-14,Bank Deposit,25000,Approved
C9549,U2769,2026-07-10,Bank Deposit,250000,Approved
C9550,U2769,2026-07-15,Bank Deposit,150000,Approved
C9551,U2771,2026-07-06,Bank Deposit,500,Approved
C9552,U2774,2026-06-21,Bank Deposit,2500,Approved
C9553,U2774,2026-06-07,Bank Deposit,2500,Canceled
C9554,U2774,2026-07-15,Bank Deposit,7500,Approved
C9555,U2777,2026-06-17,Bank Deposit,250000,Approved
C9556,U2777,2026-07-01,Bank Deposit,75000,Approved
C9557,U2777,2026-05-16,Bank Deposit,75000,Approved
C9558,U2777,2026-05-28,Bank Deposit,100000,Approved
C9559,U2777,2026-06-15,Bank Deposit,25000,Approved
C9560,U2780,2026-06-22,Bank Deposit,5000,Approved
C9561,U2781,2026-05-14,Bank Deposit,75000,Approved
C9562,U2782,2026-05-26,Bank Deposit,5000,Approved
C9563,U2782,2026-06-30,Bank Deposit,2500,Approved
C9564,U2782,2026-06-06,Bank Deposit,5000,Approved
C9565,U2783,2026-05-10,Bank Deposit,100000,Canceled
C9566,U2784,2026-06-07,Bank Deposit,5000,Approved
C9567,U2786,2026-07-15,Bank Deposit,500,Approved
C9568,U2786,2026-07-14,Bank Deposit,1000,Approved
C9569,U2789,2026-04-29,Bank Deposit,500,Approved
C9570,U2789,2026-04-29,Bank Deposit,2500,Approved
C9571,U2789,2026-06-11,Bank Deposit,2500,Approved
C9572,U2794,2026-05-28,Bank Deposit,7500,Approved
C9573,U2794,2026-06-19,Bank Deposit,25000,Approved
C9574,U2794,2026-05-14,Bank Deposit,40000,Approved
C9575,U2795,2026-07-10,Bank Deposit,500,Approved
C9576,U2795,2026-07-04,Bank Deposit,1000,Approved
C9577,U2795,2026-06-27,Bank Deposit,1000,Approved
C9578,U2796,2026-07-14,Bank Deposit,40000,Approved
C9579,U2796,2026-07-14,Bank Deposit,15000,Approved
C9580,U2796,2026-07-14,Bank Deposit,10000,Approved
C9581,U2797,2026-05-03,Bank Deposit,25000,Approved
C9582,U2797,2026-06-05,Bank Deposit,75000,Approved
C9583,U2797,2026-06-16,Bank Deposit,150000,Approved
C9584,U2797,2026-04-18,Bank Deposit,100000,Approved
C9585,U2797,2026-05-30,Bank Deposit,250000,Approved
C9586,U2797,2026-06-07,Bank Deposit,40000,Approved
C9587,U2797,2026-07-10,Bank Deposit,100000,Approved
C9588,U2798,2026-07-12,Bank Deposit,500,Approved
C9589,U2798,2026-07-14,Bank Deposit,1000,Approved
C9590,U2798,2026-07-13,Bank Deposit,5000,Approved
C9591,U2803,2026-07-06,Bank Deposit,500,Approved
C9592,U2803,2026-07-01,Bank Deposit,2500,Approved
C9593,U2803,2026-06-28,Bank Deposit,2500,Approved
C9594,U2804,2026-07-02,Bank Deposit,1000,Approved
C9595,U2804,2026-05-19,Bank Deposit,2500,Approved
C9596,U2808,2026-06-17,Bank Deposit,7500,Approved
C9597,U2808,2026-07-14,Bank Deposit,5000,Approved
C9598,U2808,2026-06-18,Bank Deposit,5000,Approved
C9599,U2809,2026-05-15,Bank Deposit,10000,Approved
C9600,U2809,2026-05-16,Bank Deposit,10000,Approved
C9601,U2809,2026-06-05,Bank Deposit,25000,Approved
C9602,U2809,2026-05-08,Bank Deposit,15000,Approved
C9603,U2809,2026-06-29,Bank Deposit,15000,Approved
C9604,U2810,2026-07-15,Bank Deposit,5000,Approved
C9605,U2810,2026-07-13,Bank Deposit,40000,Approved
C9606,U2810,2026-07-11,Bank Deposit,5000,Approved
C9607,U2810,2026-07-13,Bank Deposit,10000,Canceled
C9608,U2812,2026-06-30,Bank Deposit,1000,Approved
C9609,U2812,2026-07-01,Bank Deposit,1000,Approved
C9610,U2812,2026-06-22,Bank Deposit,7500,Canceled
C9611,U2813,2026-06-13,Bank Deposit,1000,Approved
C9612,U2813,2026-06-01,Bank Deposit,500,Approved
C9613,U2814,2026-06-19,Bank Deposit,150000,Approved
C9614,U2814,2026-06-06,Bank Deposit,150000,Approved
C9615,U2814,2026-05-30,Bank Deposit,25000,Canceled
C9616,U2814,2026-05-20,Bank Deposit,25000,Approved
C9617,U2814,2026-07-12,Bank Deposit,75000,Approved
C9618,U2814,2026-05-23,Bank Deposit,100000,Approved
C9619,U2815,2026-05-15,Bank Deposit,7500,Approved
C9620,U2815,2026-05-31,Bank Deposit,10000,Approved
C9621,U2817,2026-07-15,Bank Deposit,250000,Approved
C9622,U2818,2026-07-02,Bank Deposit,2500,Approved
C9623,U2818,2026-05-16,Bank Deposit,1000,Approved
C9624,U2818,2026-06-10,Bank Deposit,1000,Approved
C9625,U2819,2026-06-25,Bank Deposit,2500,Approved
C9626,U2820,2026-07-04,Bank Deposit,5000,Approved
C9627,U2820,2026-07-08,Bank Deposit,7500,Approved
C9628,U2820,2026-07-12,Bank Deposit,500,Approved
C9629,U2822,2026-07-02,Bank Deposit,7500,Approved
C9630,U2822,2026-06-27,Bank Deposit,15000,Canceled
C9631,U2826,2026-05-28,Bank Deposit,15000,Approved
C9632,U2826,2026-07-12,Bank Deposit,5000,Approved
C9633,U2826,2026-06-13,Bank Deposit,15000,Approved
C9634,U2826,2026-06-01,Bank Deposit,25000,Approved
C9635,U2828,2026-07-09,Bank Deposit,75000,Approved
C9636,U2828,2026-06-28,Bank Deposit,25000,Approved
C9637,U2830,2026-07-12,Bank Deposit,2500,Canceled
C9638,U2832,2026-06-17,Bank Deposit,5000,Approved
C9639,U2832,2026-06-03,Bank Deposit,500,Approved
C9640,U2835,2026-07-01,Bank Deposit,25000,Canceled
C9641,U2835,2026-07-14,Bank Deposit,25000,Canceled
C9642,U2835,2026-07-02,Bank Deposit,10000,Canceled
C9643,U2835,2026-07-09,Bank Deposit,15000,Canceled
C9644,U2836,2026-06-16,Bank Deposit,5000,Approved
C9645,U2837,2026-05-09,Bank Deposit,15000,Approved
C9646,U2837,2026-07-08,Bank Deposit,25000,Approved
C9647,U2838,2026-06-23,Bank Deposit,7500,Approved
C9648,U2838,2026-04-21,Bank Deposit,25000,Approved
C9649,U2838,2026-05-22,Bank Deposit,15000,Canceled
C9650,U2841,2026-07-05,Bank Deposit,500,Canceled
C9651,U2841,2026-06-17,Bank Deposit,7500,Approved
C9652,U2844,2026-07-13,Bank Deposit,7500,Approved
C9653,U2846,2026-06-19,Bank Deposit,7500,Approved
C9654,U2846,2026-06-11,Bank Deposit,5000,Approved
C9655,U2846,2026-07-10,Bank Deposit,7500,Canceled
C9656,U2847,2026-06-04,Bank Deposit,25000,Approved
C9657,U2847,2026-07-02,Bank Deposit,40000,Approved
C9658,U2847,2026-06-18,Bank Deposit,40000,Canceled
C9659,U2848,2026-04-10,Bank Deposit,5000,Approved
C9660,U2848,2026-05-22,Bank Deposit,5000,Approved
C9661,U2850,2026-06-17,Bank Deposit,15000,Approved
C9662,U2851,2026-06-26,Bank Deposit,5000,Canceled
C9663,U2853,2026-07-06,Bank Deposit,7500,Approved
C9664,U2854,2026-07-13,Bank Deposit,2500,Approved
C9665,U2861,2026-05-25,Bank Deposit,5000,Approved
C9666,U2861,2026-07-09,Bank Deposit,7500,Approved
C9667,U2861,2026-06-05,Bank Deposit,7500,Approved
C9668,U2862,2026-06-23,Bank Deposit,150000,Approved
C9669,U2862,2026-07-14,Bank Deposit,250000,Approved
C9670,U2864,2026-06-03,Bank Deposit,7500,Canceled
C9671,U2864,2026-04-13,Bank Deposit,500,Approved
C9672,U2864,2026-04-24,Bank Deposit,500,Approved
C9673,U2865,2026-05-12,Bank Deposit,5000,Approved
C9674,U2865,2026-06-30,Bank Deposit,7500,Canceled
C9675,U2865,2026-07-08,Bank Deposit,2500,Approved
C9676,U2867,2026-07-08,Bank Deposit,500,Approved
C9677,U2867,2026-07-01,Bank Deposit,1000,Approved
C9678,U2867,2026-07-08,Bank Deposit,1000,Approved
C9679,U2870,2026-06-07,Bank Deposit,10000,Approved
C9680,U2870,2026-06-04,Bank Deposit,7500,Approved
C9681,U2870,2026-06-05,Bank Deposit,25000,Approved
C9682,U2871,2026-06-16,Bank Deposit,2500,Approved
C9683,U2871,2026-06-30,Bank Deposit,1000,Approved
C9684,U2871,2026-06-09,Bank Deposit,2500,Approved
C9685,U2872,2026-07-13,Bank Deposit,7500,Approved
C9686,U2872,2026-07-02,Bank Deposit,15000,Canceled
C9687,U2872,2026-06-18,Bank Deposit,5000,Approved
C9688,U2872,2026-06-19,Bank Deposit,15000,Approved
C9689,U2872,2026-06-25,Bank Deposit,40000,Canceled
C9690,U2873,2026-06-29,Bank Deposit,7500,Approved
C9691,U2873,2026-07-03,Bank Deposit,40000,Canceled
C9692,U2873,2026-06-25,Bank Deposit,40000,Approved
C9693,U2873,2026-07-07,Bank Deposit,40000,Canceled
C9694,U2873,2026-07-10,Bank Deposit,25000,Approved
C9695,U2874,2026-06-24,Bank Deposit,500,Approved
C9696,U2874,2026-05-24,Bank Deposit,500,Approved
C9697,U2877,2026-07-12,Bank Deposit,2500,Approved
C9698,U2877,2026-05-27,Bank Deposit,7500,Approved
C9699,U2877,2026-05-30,Bank Deposit,1000,Approved
C9700,U2881,2026-07-07,Bank Deposit,150000,Approved
C9701,U2881,2026-07-08,Bank Deposit,25000,Approved
C9702,U2881,2026-07-12,Bank Deposit,100000,Canceled
C9703,U2881,2026-07-14,Bank Deposit,40000,Approved
C9704,U2881,2026-07-15,Bank Deposit,150000,Approved
C9705,U2881,2026-07-14,Bank Deposit,25000,Approved
C9706,U2882,2026-07-07,Bank Deposit,500,Approved
C9707,U2882,2026-05-24,Bank Deposit,7500,Approved
C9708,U2882,2026-06-12,Bank Deposit,2500,Approved
C9709,U2883,2026-07-11,Bank Deposit,7500,Approved
C9710,U2883,2026-07-03,Bank Deposit,7500,Approved
C9711,U2883,2026-07-10,Bank Deposit,1000,Canceled
C9712,U2886,2026-06-29,Bank Deposit,2500,Approved
C9713,U2886,2026-07-14,Bank Deposit,1000,Approved
C9714,U2887,2026-06-28,Bank Deposit,100000,Approved
C9715,U2888,2026-05-13,Bank Deposit,500,Approved
C9716,U2888,2026-07-14,Bank Deposit,2500,Approved
C9717,U2889,2026-05-10,Bank Deposit,2500,Approved
C9718,U2889,2026-05-05,Bank Deposit,500,Approved
C9719,U2890,2026-06-30,Bank Deposit,5000,Approved
C9720,U2891,2026-06-01,Bank Deposit,2500,Approved
C9721,U2891,2026-07-06,Bank Deposit,500,Approved
C9722,U2892,2026-07-06,Bank Deposit,500,Approved
C9723,U2892,2026-07-02,Bank Deposit,7500,Canceled
C9724,U2892,2026-07-07,Bank Deposit,2500,Approved
C9725,U2897,2026-07-04,Bank Deposit,7500,Approved
C9726,U2897,2026-07-05,Bank Deposit,15000,Approved
C9727,U2897,2026-06-29,Bank Deposit,40000,Canceled
C9728,U2898,2026-06-23,Bank Deposit,5000,Approved
C9729,U2898,2026-07-06,Bank Deposit,1000,Approved
C9730,U2898,2026-06-22,Bank Deposit,7500,Approved
C9731,U2899,2026-06-06,Bank Deposit,500,Approved
C9732,U2899,2026-07-03,Bank Deposit,1000,Approved
C9733,U2907,2026-06-12,Bank Deposit,7500,Approved
C9734,U2907,2026-07-12,Bank Deposit,40000,Approved
C9735,U2910,2026-07-04,Bank Deposit,5000,Approved
C9736,U2910,2026-07-04,Bank Deposit,5000,Approved
C9737,U2910,2026-07-09,Bank Deposit,500,Approved
C9738,U2911,2026-07-11,Bank Deposit,5000,Approved
C9739,U2912,2026-06-26,Bank Deposit,10000,Approved
C9740,U2912,2026-06-16,Bank Deposit,7500,Approved
C9741,U2914,2026-05-31,Bank Deposit,15000,Approved
C9742,U2914,2026-06-12,Bank Deposit,5000,Approved
C9743,U2914,2026-07-02,Bank Deposit,25000,Approved
C9744,U2917,2026-05-16,Bank Deposit,10000,Approved
C9745,U2917,2026-05-28,Bank Deposit,15000,Approved
C9746,U2917,2026-06-01,Bank Deposit,40000,Approved
C9747,U2917,2026-06-14,Bank Deposit,40000,Approved
C9748,U2917,2026-05-02,Bank Deposit,7500,Approved
C9749,U2918,2026-07-03,Bank Deposit,25000,Approved
C9750,U2918,2026-06-28,Bank Deposit,40000,Approved
C9751,U2918,2026-07-11,Bank Deposit,7500,Canceled
C9752,U2918,2026-07-06,Bank Deposit,5000,Canceled
C9753,U2921,2026-07-11,Bank Deposit,25000,Approved
