transaction_id,user_id,transaction_date,stock_symbol,transaction_type,price,quantity
ST11049,U3869,2026-07-13,ARAB.CA,Buy,0.251,50
ST11050,U3877,2026-07-12,ARAB.CA,Buy,0.247,50
ST11051,U3882,2026-06-21,PHDC.CA,Buy,14.996,500
ST11052,U3882,2026-07-15,ARAB.CA,Buy,0.25,10
ST11053,U3884,2026-05-20,PHDC.CA,Buy,15.262,100
ST11054,U3884,2026-05-07,PRMH.CA,Buy,2.777,10
ST11055,U3884,2026-07-15,PRMH.CA,Buy,2.751,500
ST11056,U3885,2026-06-07,PHDC.CA,Buy,14.956,50
ST11057,U3885,2026-04-27,ARAB.CA,Buy,0.243,10
ST11058,U3885,2026-05-06,ESAC.CA,Buy,0.15,100
ST11059,U3885,2026-06-25,ARAB.CA,Buy,0.24,50
ST11060,U3885,2026-06-15,PHDC.CA,Sell,14.453,20
ST11061,U3887,2026-06-25,AMOC.CA,Buy,8.307,500
ST11062,U3889,2026-06-28,PHDC.CA,Buy,15.342,10
ST11063,U3892,2026-07-13,PRMH.CA,Buy,2.668,200
ST11064,U3894,2026-05-31,ESAC.CA,Buy,0.149,50
ST11065,U3894,2026-04-22,FWRY.CA,Buy,19.301,500
ST11066,U3894,2026-06-30,ESAC.CA,Buy,0.154,1000
ST11067,U3895,2026-07-09,ARAB.CA,Buy,0.25,50
ST11068,U3896,2026-07-12,PHDC.CA,Buy,14.43,500
ST11069,U3896,2026-06-21,PRMH.CA,Buy,2.739,50
ST11070,U3903,2026-07-13,ESAC.CA,Buy,0.15,20
ST11071,U3905,2026-07-02,ARAB.CA,Buy,0.243,10
ST11072,U3905,2026-07-15,PRMH.CA,Buy,2.796,50
ST11073,U3914,2026-06-16,AMOC.CA,Buy,8.227,500
ST11074,U3914,2026-07-14,ARAB.CA,Buy,0.242,500
ST11075,U3915,2026-07-14,PHDC.CA,Buy,14.396,500
ST11076,U3917,2026-06-23,FWRY.CA,Buy,19.779,40
ST11077,U3927,2026-07-13,FWRY.CA,Buy,19.166,50
ST11078,U3928,2026-07-09,ARAB.CA,Buy,0.251,10
ST11079,U3928,2026-07-15,FWRY.CA,Buy,19.551,10
ST11080,U3928,2026-07-15,PRMH.CA,Buy,2.836,20
ST11081,U3930,2026-06-16,ARAB.CA,Buy,0.248,300
ST11082,U3930,2026-07-02,ARAB.CA,Buy,0.253,10
ST11083,U3931,2026-06-23,PRMH.CA,Buy,2.749,200
ST11084,U3931,2026-06-15,PRMH.CA,Sell,2.766,10
ST11085,U3935,2026-07-05,AMOC.CA,Buy,7.841,100
ST11086,U3935,2026-05-26,FWRY.CA,Buy,18.694,40
ST11087,U3937,2026-05-26,ARAB.CA,Buy,0.249,40
ST11088,U3938,2026-05-11,FWRY.CA,Buy,18.679,100
ST11089,U3938,2026-06-21,ESAC.CA,Buy,0.151,500
ST11090,U3944,2026-06-17,FWRY.CA,Buy,18.768,500
ST11091,U3944,2026-06-08,FWRY.CA,Sell,19.142,500
ST11092,U3944,2026-06-11,ARAB.CA,Buy,0.251,200
ST11093,U3946,2026-07-05,AMOC.CA,Buy,7.972,1500
ST11094,U3946,2026-07-14,ARAB.CA,Buy,0.251,20
ST11095,U3946,2026-07-06,ARAB.CA,Buy,0.253,60
ST11096,U3946,2026-07-13,PHDC.CA,Buy,15.282,50
ST11097,U3956,2026-06-08,ARAB.CA,Buy,0.25,300
ST11098,U3956,2026-06-18,PRMH.CA,Buy,2.66,20
ST11099,U3968,2026-06-22,ARAB.CA,Buy,0.248,200
ST11100,U3968,2026-07-15,PRMH.CA,Buy,2.684,10
ST11101,U3969,2026-07-14,PHDC.CA,Buy,15.29,50
ST11102,U3970,2026-05-13,FWRY.CA,Buy,18.722,20
ST11103,U3971,2026-06-21,AMOC.CA,Buy,7.999,200
ST11104,U3971,2026-05-28,AMOC.CA,Sell,8.275,100
ST11105,U3971,2026-06-30,ESAC.CA,Buy,0.154,10
ST11106,U3971,2026-05-11,AMOC.CA,Buy,8.099,1000
ST11107,U3977,2026-06-09,FWRY.CA,Buy,18.727,40
ST11108,U3983,2026-05-06,ESAC.CA,Buy,0.146,200
ST11109,U3986,2026-07-13,ESAC.CA,Buy,0.154,20
ST11110,U3986,2026-07-06,PRMH.CA,Buy,2.779,100
ST11111,U3986,2026-07-09,PRMH.CA,Buy,2.73,200
ST11112,U3987,2026-07-15,PHDC.CA,Buy,15.313,100
ST11113,U3989,2026-07-14,FWRY.CA,Buy,19.639,100
ST11114,U3989,2026-07-05,PHDC.CA,Buy,14.96,20
ST11115,U3993,2026-05-05,FWRY.CA,Buy,19.378,40
ST11116,U3993,2026-05-11,PRMH.CA,Buy,2.715,50
ST11117,U3998,2026-06-08,PHDC.CA,Buy,14.421,10
ST11118,U3998,2026-06-25,PHDC.CA,Sell,15.099,10
ST11119,U3998,2026-06-22,AMOC.CA,Buy,8.053,40
ST11120,U3998,2026-06-30,ESAC.CA,Buy,0.154,500
ST11121,U4000,2026-05-31,AMOC.CA,Buy,7.907,500
ST11122,U4000,2026-05-31,ESAC.CA,Buy,0.155,100
ST11123,U4001,2026-07-05,AMOC.CA,Buy,7.897,10
ST11124,U4004,2026-06-29,ARAB.CA,Buy,0.252,20
ST11125,U4009,2026-07-13,ARAB.CA,Buy,0.239,20
ST11126,U4009,2026-07-15,ESAC.CA,Buy,0.147,200
ST11127,U4009,2026-07-12,PRMH.CA,Buy,2.739,50
ST11128,U4011,2026-05-19,PHDC.CA,Buy,14.422,50
ST11129,U4021,2026-07-13,ESAC.CA,Buy,0.151,10
ST11130,U4028,2026-07-02,PHDC.CA,Buy,14.721,50
ST11131,U4028,2026-06-18,ARAB.CA,Buy,0.238,100
ST11132,U4028,2026-06-23,AMOC.CA,Buy,8.264,10
ST11133,U4030,2026-06-29,FWRY.CA,Buy,18.795,100
ST11134,U4030,2026-06-21,ARAB.CA,Buy,0.253,200
ST11135,U4030,2026-06-11,AMOC.CA,Buy,8.132,200
ST11136,U4040,2026-07-06,ARAB.CA,Buy,0.251,50
ST11137,U4040,2026-06-28,PHDC.CA,Buy,15.01,20
ST11138,U4040,2026-07-05,FWRY.CA,Buy,18.686,50
ST11139,U4040,2026-07-05,FWRY.CA,Buy,19.878,40
ST11140,U4043,2026-07-05,PRMH.CA,Buy,2.739,40
ST11141,U4045,2026-06-02,PRMH.CA,Buy,2.671,10
ST11142,U4045,2026-06-28,ESAC.CA,Buy,0.151,10
ST11143,U4045,2026-05-27,PRMH.CA,Sell,2.768,10
ST11144,U4050,2026-06-07,FWRY.CA,Buy,19.056,40
ST11145,U4050,2026-07-14,ARAB.CA,Buy,0.252,500
ST11146,U4054,2026-06-24,ESAC.CA,Buy,0.152,50
ST11147,U4068,2026-07-05,PRMH.CA,Buy,2.669,100
ST11148,U4068,2026-06-17,PHDC.CA,Buy,15.296,20
ST11149,U4068,2026-06-09,AMOC.CA,Buy,8.24,10
ST11150,U4076,2026-07-14,PRMH.CA,Buy,2.747,40
ST11151,U4076,2026-07-14,AMOC.CA,Buy,8.088,50
ST11152,U4079,2026-07-15,ESAC.CA,Buy,0.148,10
ST11153,U4080,2026-07-12,AMOC.CA,Buy,8.108,10
ST11154,U4080,2026-06-08,ESAC.CA,Buy,0.146,80
ST11155,U4080,2026-05-24,AMOC.CA,Buy,8.001,100
ST11156,U4080,2026-06-16,PHDC.CA,Buy,14.619,30
ST11157,U4080,2026-06-25,ARAB.CA,Buy,0.242,50
ST11158,U4080,2026-06-29,FWRY.CA,Buy,19.839,150
ST11159,U4080,2026-06-16,PRMH.CA,Buy,2.749,30
ST11160,U4083,2026-06-25,AMOC.CA,Buy,7.831,200
ST11161,U4083,2026-05-25,FWRY.CA,Buy,19.165,60
ST11162,U4083,2026-06-24,AMOC.CA,Buy,8.157,250
ST11163,U4083,2026-05-05,ESAC.CA,Buy,0.147,60
ST11164,U4083,2026-06-25,FWRY.CA,Buy,18.775,20
ST11165,U4083,2026-06-29,FWRY.CA,Buy,18.955,60
ST11166,U4086,2026-07-02,ARAB.CA,Buy,0.254,100
ST11167,U4097,2026-07-08,PHDC.CA,Buy,14.541,50
ST11168,U4097,2026-07-15,ARAB.CA,Buy,0.246,200
ST11169,U4103,2026-07-12,PRMH.CA,Buy,2.785,40
ST11170,U4103,2026-07-13,FWRY.CA,Buy,19.749,500
ST11171,U4104,2026-05-19,ESAC.CA,Buy,0.155,150
ST11172,U4104,2026-05-19,PHDC.CA,Buy,14.579,40
ST11173,U4104,2026-06-01,AMOC.CA,Buy,8.319,500
ST11174,U4104,2026-07-01,AMOC.CA,Buy,7.962,60
ST11175,U4104,2026-06-17,PRMH.CA,Buy,2.82,20
ST11176,U4104,2026-06-16,ESAC.CA,Buy,0.154,200
ST11177,U4111,2026-06-07,ARAB.CA,Buy,0.253,50
ST11178,U4111,2026-07-14,ESAC.CA,Buy,0.155,40
ST11179,U4113,2026-07-12,PRMH.CA,Buy,2.659,10
ST11180,U4113,2026-07-08,PRMH.CA,Buy,2.761,50
ST11181,U4118,2026-07-09,ESAC.CA,Buy,0.148,10
ST11182,U4120,2026-06-29,FWRY.CA,Buy,19.83,1000
ST11183,U4120,2026-04-27,PRMH.CA,Buy,2.683,1000
ST11184,U4120,2026-05-13,AMOC.CA,Buy,8.119,300
ST11185,U4124,2026-07-15,PRMH.CA,Buy,2.798,20
ST11186,U4124,2026-07-14,AMOC.CA,Buy,7.846,50
ST11187,U4125,2026-07-13,ARAB.CA,Buy,0.242,10
ST11188,U4125,2026-07-08,PHDC.CA,Buy,15.13,20
ST11189,U4125,2026-07-12,PHDC.CA,Sell,14.877,20
ST11190,U4125,2026-07-09,FWRY.CA,Buy,19.246,1500
ST11191,U4125,2026-07-14,ARAB.CA,Buy,0.241,20
ST11192,U4131,2026-07-08,ARAB.CA,Buy,0.252,500
ST11193,U4131,2026-07-14,PRMH.CA,Buy,2.701,200
ST11194,U4131,2026-07-01,AMOC.CA,Buy,7.776,20
ST11195,U4150,2026-07-14,ARAB.CA,Buy,0.251,200
ST11196,U4150,2026-07-09,ESAC.CA,Buy,0.153,40
ST11197,U4150,2026-07-12,ESAC.CA,Sell,0.154,40
ST11198,U4150,2026-06-02,ESAC.CA,Buy,0.153,40
ST11199,U4153,2026-07-14,PHDC.CA,Buy,14.48,50
ST11200,U4153,2026-06-10,PRMH.CA,Buy,2.688,500
ST11201,U4153,2026-06-22,PRMH.CA,Buy,2.708,200
ST11202,U4156,2026-07-05,PRMH.CA,Buy,2.784,50
ST11203,U4157,2026-07-08,AMOC.CA,Buy,7.925,200
ST11204,U4159,2026-05-12,ARAB.CA,Buy,0.253,40
ST11205,U4159,2026-07-14,ESAC.CA,Buy,0.147,40
ST11206,U4159,2026-06-08,ESAC.CA,Buy,0.152,1500
ST11207,U4159,2026-06-18,PRMH.CA,Buy,2.742,100
ST11208,U4163,2026-06-10,ARAB.CA,Buy,0.243,50
ST11209,U4163,2026-06-30,ESAC.CA,Buy,0.149,20
ST11210,U4163,2026-05-21,PRMH.CA,Buy,2.735,40
ST11211,U4163,2026-05-12,PHDC.CA,Buy,14.445,20
ST11212,U4163,2026-06-30,ARAB.CA,Buy,0.24,10
ST11213,U4165,2026-07-15,AMOC.CA,Buy,8.276,500
ST11214,U4165,2026-07-15,PHDC.CA,Buy,14.944,200
ST11215,U4170,2026-07-14,AMOC.CA,Buy,8.213,10
ST11216,U4171,2026-06-17,ARAB.CA,Buy,0.249,200
ST11217,U4171,2026-07-07,ESAC.CA,Buy,0.154,50
ST11218,U4173,2026-05-31,ESAC.CA,Buy,0.154,40
ST11219,U4173,2026-07-12,ARAB.CA,Buy,0.242,10
ST11220,U4177,2026-06-18,ESAC.CA,Buy,0.153,40
ST11221,U4177,2026-06-25,PHDC.CA,Buy,14.597,10
ST11222,U4179,2026-07-12,PRMH.CA,Buy,2.683,10
ST11223,U4183,2026-06-15,AMOC.CA,Buy,7.965,40
ST11224,U4185,2026-05-11,FWRY.CA,Buy,19.652,200
ST11225,U4185,2026-05-26,ARAB.CA,Buy,0.253,100
ST11226,U4190,2026-07-14,ESAC.CA,Buy,0.15,500
ST11227,U4192,2026-07-15,AMOC.CA,Buy,8.014,40
ST11228,U4192,2026-06-30,PHDC.CA,Buy,14.669,200
ST11229,U4192,2026-06-04,ARAB.CA,Buy,0.241,50
ST11230,U4194,2026-06-01,PHDC.CA,Buy,14.635,10
ST11231,U4197,2026-07-13,FWRY.CA,Buy,19.501,20
ST11232,U4197,2026-07-15,AMOC.CA,Buy,7.975,40
ST11233,U4197,2026-07-07,ESAC.CA,Buy,0.154,40
ST11234,U4201,2026-07-14,PRMH.CA,Buy,2.703,200
ST11235,U4201,2026-07-15,PRMH.CA,Sell,2.667,200
ST11236,U4206,2026-07-07,FWRY.CA,Buy,18.981,40
ST11237,U4206,2026-07-14,FWRY.CA,Buy,19.666,20
ST11238,U4207,2026-07-12,PRMH.CA,Buy,2.811,100
ST11239,U4209,2026-07-06,PRMH.CA,Buy,2.781,200
ST11240,U4209,2026-06-04,AMOC.CA,Buy,7.893,200
ST11241,U4211,2026-07-14,ARAB.CA,Buy,0.248,40
ST11242,U4222,2026-06-24,FWRY.CA,Buy,19.035,40
ST11243,U4222,2026-07-07,PHDC.CA,Buy,14.703,50
ST11244,U4222,2026-07-06,ESAC.CA,Buy,0.148,50
ST11245,U4227,2026-05-26,ESAC.CA,Buy,0.153,200
ST11246,U4227,2026-07-14,AMOC.CA,Buy,7.865,40
ST11247,U4229,2026-05-26,PRMH.CA,Buy,2.778,10
ST11248,U4229,2026-06-18,PHDC.CA,Buy,14.343,500
ST11249,U4229,2026-07-13,ARAB.CA,Buy,0.25,50
ST11250,U4229,2026-06-04,AMOC.CA,Buy,8.111,10
ST11251,U4229,2026-07-15,PHDC.CA,Buy,15.331,20
ST11252,U4232,2026-06-23,FWRY.CA,Buy,18.968,20
ST11253,U4232,2026-06-29,AMOC.CA,Buy,7.979,10
ST11254,U4232,2026-07-07,ESAC.CA,Buy,0.155,40
ST11255,U4232,2026-07-13,ARAB.CA,Buy,0.239,20
ST11256,U4235,2026-06-11,AMOC.CA,Buy,8.288,500
ST11257,U4235,2026-07-08,AMOC.CA,Buy,8.233,40
ST11258,U4238,2026-06-22,FWRY.CA,Buy,19.298,100
ST11259,U4239,2026-06-16,FWRY.CA,Buy,18.923,100
ST11260,U4240,2026-06-18,FWRY.CA,Buy,18.675,40
ST11261,U4240,2026-06-10,PRMH.CA,Buy,2.684,10
ST11262,U4243,2026-07-08,PHDC.CA,Buy,15.157,1500
ST11263,U4245,2026-06-22,ARAB.CA,Buy,0.25,40
ST11264,U4253,2026-06-03,PHDC.CA,Buy,14.445,500
ST11265,U4253,2026-06-29,PHDC.CA,Buy,14.944,500
ST11266,U4253,2026-06-28,PRMH.CA,Buy,2.694,20
ST11267,U4258,2026-06-21,PRMH.CA,Buy,2.781,500
ST11268,U4259,2026-07-09,PRMH.CA,Buy,2.666,30
ST11269,U4259,2026-07-06,ESAC.CA,Buy,0.152,150
ST11270,U4259,2026-05-20,AMOC.CA,Buy,8.113,1500
ST11271,U4259,2026-05-24,PHDC.CA,Buy,14.515,40
ST11272,U4259,2026-06-04,ARAB.CA,Buy,0.24,200
ST11273,U4262,2026-05-31,ESAC.CA,Buy,0.154,500
ST11274,U4262,2026-05-20,ESAC.CA,Buy,0.15,40
ST11275,U4262,2026-06-10,ARAB.CA,Buy,0.25,20
ST11276,U4264,2026-06-15,ESAC.CA,Buy,0.155,50
ST11277,U4266,2026-07-09,PRMH.CA,Buy,2.697,200
ST11278,U4266,2026-06-25,ARAB.CA,Buy,0.252,10
ST11279,U4269,2026-07-07,FWRY.CA,Buy,19.233,40
ST11280,U4269,2026-07-02,ARAB.CA,Buy,0.239,500
ST11281,U4269,2026-07-13,AMOC.CA,Buy,8.318,200
ST11282,U4269,2026-07-13,AMOC.CA,Buy,8.021,100
ST11283,U4272,2026-07-15,ARAB.CA,Buy,0.253,20
ST11284,U4272,2026-07-13,AMOC.CA,Buy,7.942,500
ST11285,U4275,2026-07-15,AMOC.CA,Buy,8.264,40
ST11286,U4275,2026-07-02,ESAC.CA,Buy,0.155,10
ST11287,U4276,2026-07-15,ESAC.CA,Buy,0.148,20
ST11288,U4276,2026-07-15,FWRY.CA,Buy,19.007,10
ST11289,U4282,2026-06-11,ESAC.CA,Buy,0.148,10
ST11290,U4282,2026-06-29,ESAC.CA,Buy,0.151,10
ST11291,U4282,2026-06-28,ARAB.CA,Buy,0.248,20
ST11292,U4283,2026-06-28,AMOC.CA,Buy,8.297,50
ST11293,U4283,2026-05-26,PHDC.CA,Buy,14.428,50
ST11294,U4283,2026-05-25,ESAC.CA,Buy,0.149,20
ST11295,U4283,2026-07-09,FWRY.CA,Buy,18.892,500
ST11296,U4288,2026-06-22,PHDC.CA,Buy,14.609,20
ST11297,U4288,2026-06-15,ESAC.CA,Buy,0.148,500
ST11298,U4290,2026-07-15,PRMH.CA,Buy,2.786,50
ST11299,U4290,2026-07-08,AMOC.CA,Buy,7.858,10
ST11300,U4291,2026-06-09,PRMH.CA,Buy,2.731,50
ST11301,U4291,2026-07-01,PRMH.CA,Buy,2.739,200
ST11302,U4291,2026-06-28,ARAB.CA,Buy,0.25,50
ST11303,U4291,2026-07-13,FWRY.CA,Buy,18.928,40
ST11304,U4296,2026-05-17,PHDC.CA,Buy,14.834,500
ST11305,U4302,2026-07-15,ESAC.CA,Buy,0.145,50
ST11306,U4302,2026-07-12,ESAC.CA,Buy,0.146,200
ST11307,U4312,2026-07-15,FWRY.CA,Buy,19.054,50
ST11308,U4312,2026-07-13,PHDC.CA,Buy,14.693,10
ST11309,U4320,2026-06-01,ESAC.CA,Buy,0.148,200
ST11310,U4320,2026-04-28,FWRY.CA,Buy,19.584,10
ST11311,U4320,2026-06-02,ESAC.CA,Buy,0.147,100
ST11312,U4330,2026-07-12,PHDC.CA,Buy,14.405,500
ST11313,U4331,2026-07-14,AMOC.CA,Buy,8.132,20
ST11314,U4332,2026-05-27,ARAB.CA,Buy,0.242,40
ST11315,U4334,2026-06-11,FWRY.CA,Buy,18.704,100
ST11316,U4334,2026-07-07,PHDC.CA,Buy,14.623,20
ST11317,U4336,2026-06-28,AMOC.CA,Buy,8.159,500
ST11318,U4336,2026-06-15,PHDC.CA,Buy,14.755,40
ST11319,U4336,2026-07-02,FWRY.CA,Buy,18.707,200
ST11320,U4336,2026-07-06,PRMH.CA,Buy,2.77,200
ST11321,U4336,2026-06-02,FWRY.CA,Buy,19.896,500
ST11322,U4347,2026-07-08,PRMH.CA,Buy,2.669,100
ST11323,U4347,2026-07-05,AMOC.CA,Buy,7.941,500
ST11324,U4347,2026-06-24,ARAB.CA,Buy,0.255,50
ST11325,U4348,2026-06-04,ARAB.CA,Buy,0.254,300
ST11326,U4348,2026-06-10,FWRY.CA,Buy,18.704,200
ST11327,U4348,2026-06-30,PRMH.CA,Buy,2.657,200
ST11328,U4348,2026-04-21,ESAC.CA,Buy,0.147,10
ST11329,U4348,2026-06-02,PRMH.CA,Buy,2.82,200
ST11330,U4350,2026-07-05,ESAC.CA,Buy,0.149,200
ST11331,U4350,2026-06-28,ARAB.CA,Buy,0.245,200
ST11332,U4350,2026-07-08,AMOC.CA,Buy,8.116,200
ST11333,U4350,2026-05-24,ARAB.CA,Buy,0.24,40
ST11334,U4354,2026-06-25,FWRY.CA,Buy,19.597,100
ST11335,U4354,2026-07-14,AMOC.CA,Buy,7.912,100
ST11336,U4363,2026-06-08,FWRY.CA,Buy,19.686,500
ST11337,U4365,2026-05-12,ARAB.CA,Buy,0.243,200
ST11338,U4365,2026-05-18,PRMH.CA,Buy,2.832,10
ST11339,U4365,2026-06-09,AMOC.CA,Buy,7.948,200
ST11340,U4373,2026-05-20,ESAC.CA,Buy,0.151,20
ST11341,U4374,2026-07-07,AMOC.CA,Buy,8.19,20
ST11342,U4374,2026-07-15,PHDC.CA,Buy,15.156,10
ST11343,U4374,2026-07-08,FWRY.CA,Buy,19.566,10
ST11344,U4374,2026-07-15,AMOC.CA,Sell,8.112,20
ST11345,U4374,2026-06-28,FWRY.CA,Buy,19.85,50
ST11346,U4374,2026-07-14,PHDC.CA,Buy,14.561,200
ST11347,U4375,2026-07-01,FWRY.CA,Buy,19.518,50
ST11348,U4375,2026-07-12,ESAC.CA,Buy,0.149,50
ST11349,U4377,2026-07-07,ESAC.CA,Buy,0.15,20
ST11350,U4377,2026-07-06,AMOC.CA,Buy,8.049,40
ST11351,U4382,2026-05-26,PHDC.CA,Buy,15.273,100
ST11352,U4384,2026-07-15,PRMH.CA,Buy,2.734,10
ST11353,U4384,2026-07-14,FWRY.CA,Buy,19.14,100
ST11354,U4384,2026-07-06,PHDC.CA,Buy,14.938,10
ST11355,U4384,2026-07-06,PHDC.CA,Sell,14.913,10
ST11356,U4386,2026-07-02,AMOC.CA,Buy,8.29,500
ST11357,U4386,2026-07-09,FWRY.CA,Buy,19.665,200
ST11358,U4389,2026-05-26,AMOC.CA,Buy,7.778,200
ST11359,U4394,2026-05-27,AMOC.CA,Buy,8.243,20
ST11360,U4394,2026-07-06,ESAC.CA,Buy,0.154,500
ST11361,U4394,2026-06-09,PHDC.CA,Buy,15.106,20
ST11362,U4394,2026-06-30,PRMH.CA,Buy,2.647,50
ST11363,U4394,2026-07-05,PRMH.CA,Buy,2.741,100
ST11364,U4397,2026-07-13,PHDC.CA,Buy,15.363,100
ST11365,U4398,2026-07-13,FWRY.CA,Buy,19.373,40
ST11366,U4400,2026-06-14,AMOC.CA,Buy,7.951,20
ST11367,U4404,2026-06-15,AMOC.CA,Buy,7.895,200
ST11368,U4404,2026-07-13,AMOC.CA,Buy,7.861,100
ST11369,U4404,2026-06-28,PHDC.CA,Buy,14.734,20
ST11370,U4407,2026-06-14,FWRY.CA,Buy,19.572,50
ST11371,U4410,2026-07-06,PRMH.CA,Buy,2.748,20
ST11372,U4410,2026-07-14,ESAC.CA,Buy,0.148,500
ST11373,U4410,2026-06-30,FWRY.CA,Buy,19.745,50
ST11374,U4411,2026-06-18,PHDC.CA,Buy,15.185,40
ST11375,U4414,2026-06-15,ESAC.CA,Buy,0.152,20
ST11376,U4414,2026-06-02,AMOC.CA,Buy,8.331,500
ST11377,U4414,2026-05-10,AMOC.CA,Buy,7.776,200
ST11378,U4414,2026-06-25,ARAB.CA,Buy,0.246,40
ST11379,U4414,2026-05-24,AMOC.CA,Buy,8.184,100
ST11380,U4414,2026-06-11,AMOC.CA,Buy,8.009,20
ST11381,U4418,2026-06-22,ARAB.CA,Buy,0.254,10
ST11382,U4418,2026-07-08,ESAC.CA,Buy,0.155,500
ST11383,U4418,2026-06-15,ARAB.CA,Sell,0.244,10
ST11384,U4418,2026-05-05,PRMH.CA,Buy,2.682,100
ST11385,U4419,2026-06-22,PHDC.CA,Buy,14.349,100
ST11386,U4419,2026-06-21,ARAB.CA,Buy,0.25,100
ST11387,U4419,2026-07-15,FWRY.CA,Buy,19.1,10
ST11388,U4419,2026-06-17,PHDC.CA,Buy,15.367,500
ST11389,U4419,2026-07-05,PRMH.CA,Buy,2.747,10
ST11390,U4419,2026-06-18,FWRY.CA,Buy,18.65,150
ST11391,U4419,2026-06-15,FWRY.CA,Buy,18.997,10
ST11392,U4419,2026-07-09,ESAC.CA,Buy,0.148,500
ST11393,U4419,2026-06-18,PHDC.CA,Buy,15.229,500
ST11394,U4419,2026-06-21,ARAB.CA,Sell,0.246,100
ST11395,U4420,2026-05-18,ESAC.CA,Buy,0.146,500
ST11396,U4420,2026-05-17,AMOC.CA,Buy,8.067,100
ST11397,U4420,2026-05-24,ESAC.CA,Sell,0.151,10
ST11398,U4423,2026-07-02,FWRY.CA,Buy,18.681,40
ST11399,U4426,2026-06-03,PRMH.CA,Buy,2.66,200
ST11400,U4432,2026-06-10,PHDC.CA,Buy,14.332,500
ST11401,U4432,2026-06-11,AMOC.CA,Buy,8.285,20
ST11402,U4433,2026-07-06,FWRY.CA,Buy,19.081,20
ST11403,U4433,2026-04-19,ARAB.CA,Buy,0.254,50
ST11404,U4434,2026-06-30,ARAB.CA,Buy,0.243,40
ST11405,U4440,2026-07-07,ESAC.CA,Buy,0.146,50
ST11406,U4440,2026-05-21,AMOC.CA,Buy,8.004,250
ST11407,U4441,2026-05-31,ESAC.CA,Buy,0.148,10
ST11408,U4442,2026-06-30,FWRY.CA,Buy,19.773,200
ST11409,U4444,2026-07-14,ESAC.CA,Buy,0.149,40
ST11410,U4444,2026-07-01,AMOC.CA,Buy,7.792,500
ST11411,U4447,2026-07-14,PHDC.CA,Buy,14.87,600
ST11412,U4451,2026-06-04,AMOC.CA,Buy,8.039,20
ST11413,U4451,2026-05-26,PHDC.CA,Buy,14.597,20
ST11414,U4451,2026-05-07,AMOC.CA,Buy,8.152,500
ST11415,U4452,2026-07-08,ESAC.CA,Buy,0.152,20
ST11416,U4452,2026-05-26,AMOC.CA,Buy,8.092,100
ST11417,U4452,2026-06-09,PHDC.CA,Buy,14.952,20
ST11418,U4452,2026-06-30,PRMH.CA,Buy,2.781,50
ST11419,U4452,2026-04-22,ESAC.CA,Buy,0.148,10
ST11420,U4456,2026-06-28,ESAC.CA,Buy,0.152,10
ST11421,U4456,2026-06-30,PHDC.CA,Buy,14.899,10
ST11422,U4456,2026-07-08,AMOC.CA,Buy,8.008,100
ST11423,U4461,2026-06-29,ESAC.CA,Buy,0.152,50
ST11424,U4461,2026-06-16,PRMH.CA,Buy,2.779,50
ST11425,U4461,2026-05-31,ESAC.CA,Sell,0.149,50
ST11426,U4461,2026-06-18,ESAC.CA,Buy,0.146,1000
ST11427,U4461,2026-07-06,PRMH.CA,Buy,2.74,500
ST11428,U4466,2026-06-24,AMOC.CA,Buy,7.845,40
ST11429,U4466,2026-07-13,PRMH.CA,Buy,2.817,10
ST11430,U4466,2026-07-15,ARAB.CA,Buy,0.238,100
ST11431,U4466,2026-06-17,AMOC.CA,Buy,8.295,50
ST11432,U4466,2026-06-14,FWRY.CA,Buy,19.197,200
ST11433,U4466,2026-06-24,ESAC.CA,Buy,0.15,100
ST11434,U4474,2026-05-19,FWRY.CA,Buy,19.636,10
ST11435,U4474,2026-07-02,PHDC.CA,Buy,14.479,500
ST11436,U4474,2026-05-10,ESAC.CA,Buy,0.151,40
ST11437,U4474,2026-05-10,ARAB.CA,Buy,0.254,500
ST11438,U4481,2026-06-24,PHDC.CA,Buy,14.653,50
ST11439,U4484,2026-07-15,PRMH.CA,Buy,2.675,50
ST11440,U4489,2026-07-08,ESAC.CA,Buy,0.148,20
ST11441,U4489,2026-06-15,ARAB.CA,Buy,0.246,10
ST11442,U4489,2026-06-03,PHDC.CA,Buy,14.892,500
ST11443,U4489,2026-07-01,ESAC.CA,Buy,0.151,40
ST11444,U4491,2026-06-23,ARAB.CA,Buy,0.245,600
ST11445,U4492,2026-06-16,FWRY.CA,Buy,19.057,200
ST11446,U4492,2026-06-02,ESAC.CA,Buy,0.155,60
ST11447,U4492,2026-06-28,ARAB.CA,Buy,0.239,500
ST11448,U4493,2026-05-26,ESAC.CA,Buy,0.155,20
ST11449,U4493,2026-05-03,PRMH.CA,Buy,2.82,500
ST11450,U4495,2026-04-30,AMOC.CA,Buy,8.295,50
ST11451,U4498,2026-05-26,FWRY.CA,Buy,19.957,10
ST11452,U4502,2026-07-13,ARAB.CA,Buy,0.244,500
ST11453,U4502,2026-07-14,AMOC.CA,Buy,8.045,50
ST11454,U4502,2026-07-09,PHDC.CA,Buy,14.512,40
ST11455,U4504,2026-07-08,ESAC.CA,Buy,0.15,50
ST11456,U4508,2026-07-12,PRMH.CA,Buy,2.692,20
ST11457,U4508,2026-07-13,PRMH.CA,Buy,2.741,200
ST11458,U4509,2026-06-21,PRMH.CA,Buy,2.796,500
