order_id,user_id,order_date,stock_symbol,order_type,order_status,price,quantity
O6760,U2576,2026-07-14,ARAB.CA,Buy,Completed,0.243,20
O6761,U2576,2026-07-14,PRMH.CA,Buy,Completed,2.646,200
O6762,U2576,2026-07-07,PRMH.CA,Buy,Completed,2.737,20
O6763,U2576,2026-07-05,PRMH.CA,Buy,Completed,2.835,200
O6764,U2576,2026-07-15,ESAC.CA,Buy,Completed,0.149,100
O6765,U2576,2026-07-15,FWRY.CA,Buy,Canceled,19.373,30
O6766,U2576,2026-07-14,AMOC.CA,Buy,Completed,7.819,50
O6767,U2580,2026-06-28,FWRY.CA,Buy,Completed,18.735,20
O6768,U2580,2026-05-27,ESAC.CA,Buy,Completed,0.148,10
O6769,U2585,2026-05-27,PHDC.CA,Buy,Completed,15.05,100
O6770,U2585,2026-06-24,PHDC.CA,Buy,Completed,14.502,20
O6771,U2585,2026-07-05,PHDC.CA,Buy,Canceled,15.141,200
O6772,U2585,2026-07-15,PHDC.CA,Sell,Active,14.9,600
O6773,U2591,2026-07-14,FWRY.CA,Buy,Completed,19.121,20
O6774,U2591,2026-06-24,PHDC.CA,Buy,Active,14.66,40
O6775,U2601,2026-07-12,ARAB.CA,Buy,Active,0.242,10
O6776,U2605,2026-07-06,PRMH.CA,Buy,Active,2.825,40
O6777,U2608,2026-06-09,ESAC.CA,Buy,Completed,0.152,20
O6778,U2608,2026-07-01,FWRY.CA,Buy,Completed,19.785,200
O6779,U2608,2026-06-22,PRMH.CA,Buy,Active,2.764,200
O6780,U2608,2026-06-29,ESAC.CA,Sell,Completed,0.152,100
O6781,U2608,2026-06-25,PHDC.CA,Buy,Active,15.356,500
O6782,U2608,2026-07-13,FWRY.CA,Buy,Completed,19.161,100
O6783,U2612,2026-07-06,PHDC.CA,Buy,Completed,14.411,40
O6784,U2612,2026-07-12,AMOC.CA,Buy,Active,8.2,40
O6785,U2612,2026-06-30,FWRY.CA,Buy,Completed,18.829,10
O6786,U2613,2026-05-04,PRMH.CA,Buy,Completed,2.827,200
O6787,U2613,2026-05-26,PRMH.CA,Buy,Completed,2.801,10
O6788,U2619,2026-06-25,ARAB.CA,Buy,Completed,0.243,100
O6789,U2619,2026-06-11,AMOC.CA,Buy,Completed,7.782,100
O6790,U2619,2026-06-29,AMOC.CA,Buy,Completed,8.324,50
O6791,U2619,2026-06-25,ESAC.CA,Buy,Active,0.149,20
O6792,U2619,2026-06-25,PHDC.CA,Buy,Completed,15.234,50
O6793,U2620,2026-05-20,ESAC.CA,Buy,Completed,0.149,10
O6794,U2627,2026-07-15,PRMH.CA,Buy,Active,2.657,200
O6795,U2628,2026-07-07,ARAB.CA,Buy,Completed,0.25,10
O6796,U2628,2026-07-07,PHDC.CA,Buy,Completed,15.358,500
O6797,U2628,2026-07-15,ESAC.CA,Buy,Completed,0.153,50
O6798,U2629,2026-06-22,ARAB.CA,Buy,Completed,0.243,50
O6799,U2629,2026-04-12,PRMH.CA,Buy,Completed,2.653,60
O6800,U2629,2026-06-16,FWRY.CA,Buy,Completed,19.157,40
O6801,U2632,2026-07-01,PRMH.CA,Buy,Active,2.647,20
O6802,U2632,2026-07-01,ESAC.CA,Buy,Active,0.153,20
O6803,U2632,2026-06-30,ESAC.CA,Buy,Completed,0.154,200
O6804,U2633,2026-07-14,FWRY.CA,Buy,Active,18.95,200
O6805,U2633,2026-06-30,FWRY.CA,Buy,Canceled,18.9,100
O6806,U2633,2026-07-01,ARAB.CA,Buy,Completed,0.246,20
O6807,U2633,2026-07-08,PHDC.CA,Buy,Active,15.352,100
O6808,U2633,2026-07-09,AMOC.CA,Buy,Completed,8.324,50
O6809,U2636,2026-06-15,PRMH.CA,Buy,Completed,2.719,500
O6810,U2642,2026-06-21,AMOC.CA,Buy,Completed,7.885,40
O6811,U2642,2026-06-09,ESAC.CA,Buy,Completed,0.153,100
O6812,U2643,2026-06-29,PRMH.CA,Buy,Completed,2.682,20
O6813,U2643,2026-06-24,ESAC.CA,Buy,Active,0.152,100
O6814,U2643,2026-07-15,ARAB.CA,Buy,Completed,0.24,500
O6815,U2646,2026-05-25,FWRY.CA,Buy,Active,19.028,500
O6816,U2646,2026-06-14,FWRY.CA,Buy,Canceled,19.638,200
O6817,U2646,2026-05-28,PRMH.CA,Buy,Active,2.679,10
O6818,U2646,2026-06-25,ESAC.CA,Buy,Completed,0.153,200
O6819,U2646,2026-07-01,FWRY.CA,Buy,Completed,19.03,20
O6820,U2646,2026-05-20,ESAC.CA,Buy,Canceled,0.15,40
O6821,U2647,2026-07-13,AMOC.CA,Buy,Completed,8.219,100
O6822,U2647,2026-06-22,PHDC.CA,Buy,Active,14.985,200
O6823,U2650,2026-04-30,AMOC.CA,Buy,Completed,7.8,100
O6824,U2650,2026-06-11,ESAC.CA,Buy,Completed,0.146,10
O6825,U2650,2026-06-09,PHDC.CA,Buy,Canceled,15.242,50
O6826,U2658,2026-06-30,PRMH.CA,Buy,Active,2.827,10
O6827,U2658,2026-06-11,FWRY.CA,Buy,Completed,18.905,20
O6828,U2658,2026-04-21,PRMH.CA,Buy,Canceled,2.82,50
O6829,U2658,2026-06-14,FWRY.CA,Sell,Active,19.163,200
O6830,U2661,2026-07-13,AMOC.CA,Buy,Completed,7.917,50
O6831,U2661,2026-07-13,AMOC.CA,Buy,Completed,8.129,20
O6832,U2661,2026-07-14,PHDC.CA,Buy,Active,14.935,20
O6833,U2663,2026-06-07,PHDC.CA,Buy,Completed,14.47,100
O6834,U2663,2026-06-14,PRMH.CA,Buy,Completed,2.748,200
O6835,U2666,2026-06-23,ARAB.CA,Buy,Canceled,0.241,40
O6836,U2669,2026-07-07,PRMH.CA,Buy,Completed,2.678,20
O6837,U2669,2026-07-06,ARAB.CA,Buy,Completed,0.239,200
O6838,U2669,2026-07-05,ARAB.CA,Sell,Completed,0.251,10
O6839,U2669,2026-07-07,AMOC.CA,Buy,Completed,8.21,100
O6840,U2669,2026-07-14,AMOC.CA,Sell,Active,8.219,10
O6841,U2670,2026-06-22,PHDC.CA,Buy,Completed,15.024,40
O6842,U2670,2026-06-29,ESAC.CA,Buy,Completed,0.152,500
O6843,U2670,2026-07-06,AMOC.CA,Buy,Completed,8.036,10
O6844,U2670,2026-07-14,PRMH.CA,Buy,Completed,2.7,500
O6845,U2670,2026-06-14,AMOC.CA,Buy,Completed,7.915,500
O6846,U2672,2026-07-15,PHDC.CA,Buy,Completed,14.546,50
O6847,U2672,2026-07-05,PHDC.CA,Buy,Completed,15.161,50
O6848,U2674,2026-06-23,AMOC.CA,Buy,Completed,8.082,200
O6849,U2674,2026-06-21,PRMH.CA,Buy,Completed,2.745,20
O6850,U2674,2026-06-28,ARAB.CA,Buy,Active,0.248,10
O6851,U2674,2026-06-15,FWRY.CA,Buy,Canceled,18.659,10
O6852,U2678,2026-06-18,AMOC.CA,Buy,Completed,7.876,10
O6853,U2678,2026-06-24,ESAC.CA,Buy,Canceled,0.149,50
O6854,U2682,2026-06-09,AMOC.CA,Buy,Completed,7.783,100
O6855,U2682,2026-04-29,PRMH.CA,Buy,Completed,2.74,10
O6856,U2682,2026-05-17,PRMH.CA,Buy,Completed,2.817,40
O6857,U2682,2026-06-25,PRMH.CA,Buy,Canceled,2.688,20
O6858,U2682,2026-05-24,ARAB.CA,Buy,Completed,0.244,40
O6859,U2682,2026-05-24,ESAC.CA,Buy,Completed,0.147,100
O6860,U2682,2026-06-25,AMOC.CA,Buy,Completed,7.841,40
O6861,U2683,2026-06-30,ESAC.CA,Buy,Active,0.149,20
O6862,U2683,2026-06-09,AMOC.CA,Buy,Completed,7.84,20
O6863,U2683,2026-04-26,FWRY.CA,Buy,Active,19.289,100
O6864,U2683,2026-06-15,PRMH.CA,Buy,Completed,2.726,10
O6865,U2686,2026-07-02,AMOC.CA,Buy,Active,8.093,100
O6866,U2686,2026-06-11,AMOC.CA,Buy,Active,7.986,200
O6867,U2688,2026-07-09,ESAC.CA,Buy,Active,0.149,200
O6868,U2688,2026-07-13,AMOC.CA,Buy,Completed,8.178,40
O6869,U2688,2026-07-13,FWRY.CA,Buy,Active,19.712,20
O6870,U2688,2026-07-15,FWRY.CA,Buy,Active,19.223,100
O6871,U2690,2026-06-30,PRMH.CA,Buy,Canceled,2.699,500
O6872,U2690,2026-06-24,PRMH.CA,Buy,Completed,2.819,10
O6873,U2690,2026-07-02,PRMH.CA,Buy,Completed,2.719,500
O6874,U2692,2026-06-17,ESAC.CA,Buy,Completed,0.15,40
O6875,U2692,2026-06-16,PRMH.CA,Buy,Completed,2.752,50
O6876,U2692,2026-07-07,AMOC.CA,Buy,Active,8.016,10
O6877,U2692,2026-07-05,FWRY.CA,Buy,Completed,18.658,10
O6878,U2693,2026-06-25,PHDC.CA,Buy,Active,14.603,200
O6879,U2693,2026-04-30,PHDC.CA,Buy,Completed,14.569,200
O6880,U2693,2026-05-12,PRMH.CA,Buy,Active,2.753,600
O6881,U2693,2026-04-26,ARAB.CA,Buy,Completed,0.238,40
O6882,U2693,2026-07-13,PRMH.CA,Buy,Completed,2.648,10
O6883,U2693,2026-05-27,ESAC.CA,Buy,Active,0.148,60
O6884,U2693,2026-06-02,FWRY.CA,Buy,Completed,19.695,1500
O6885,U2693,2026-06-08,ARAB.CA,Buy,Completed,0.246,100
O6886,U2694,2026-06-24,ESAC.CA,Buy,Completed,0.147,500
O6887,U2694,2026-06-25,ESAC.CA,Buy,Active,0.145,10
O6888,U2694,2026-07-09,AMOC.CA,Buy,Completed,7.84,500
O6889,U2694,2026-07-05,ARAB.CA,Buy,Canceled,0.246,50
O6890,U2694,2026-06-24,PRMH.CA,Buy,Completed,2.739,50
O6891,U2694,2026-06-29,ARAB.CA,Buy,Completed,0.252,100
O6892,U2694,2026-07-05,FWRY.CA,Buy,Completed,18.814,500
O6893,U2694,2026-07-13,PHDC.CA,Buy,Completed,15.35,100
O6894,U2694,2026-07-09,AMOC.CA,Buy,Completed,8.213,20
O6895,U2694,2026-06-29,PHDC.CA,Buy,Canceled,14.458,10
O6896,U2697,2026-06-30,PHDC.CA,Buy,Completed,14.412,50
O6897,U2697,2026-05-26,PRMH.CA,Buy,Completed,2.834,100
O6898,U2700,2026-07-05,ARAB.CA,Buy,Completed,0.241,10
O6899,U2702,2026-05-28,PHDC.CA,Buy,Canceled,15.048,500
O6900,U2702,2026-05-31,PRMH.CA,Buy,Completed,2.672,40
O6901,U2702,2026-06-10,ESAC.CA,Buy,Active,0.148,100
O6902,U2702,2026-05-31,PRMH.CA,Buy,Active,2.829,50
O6903,U2703,2026-07-13,ARAB.CA,Buy,Active,0.249,20
O6904,U2703,2026-07-13,PHDC.CA,Buy,Completed,14.834,10
O6905,U2705,2026-05-12,FWRY.CA,Buy,Completed,19.815,100
O6906,U2705,2026-05-27,PRMH.CA,Buy,Active,2.756,500
O6907,U2707,2026-05-31,PRMH.CA,Buy,Completed,2.752,500
O6908,U2714,2026-04-27,PRMH.CA,Buy,Canceled,2.756,100
O6909,U2714,2026-05-28,FWRY.CA,Buy,Canceled,19.668,20
O6910,U2718,2026-06-17,ARAB.CA,Buy,Completed,0.244,20
O6911,U2718,2026-06-23,PRMH.CA,Buy,Canceled,2.731,40
O6912,U2718,2026-07-14,ESAC.CA,Buy,Active,0.149,200
O6913,U2721,2026-07-06,PRMH.CA,Buy,Canceled,2.657,200
O6914,U2721,2026-04-29,ARAB.CA,Buy,Canceled,0.248,500
O6915,U2721,2026-06-22,ESAC.CA,Buy,Completed,0.147,100
O6916,U2721,2026-06-02,PRMH.CA,Buy,Completed,2.718,40
O6917,U2721,2026-05-24,ESAC.CA,Buy,Active,0.145,500
O6918,U2721,2026-07-12,FWRY.CA,Buy,Active,18.996,50
O6919,U2721,2026-05-18,AMOC.CA,Buy,Completed,8.283,80
O6920,U2721,2026-05-20,AMOC.CA,Buy,Completed,7.938,40
O6921,U2721,2026-07-14,PHDC.CA,Buy,Completed,14.53,50
O6922,U2721,2026-05-12,PRMH.CA,Buy,Completed,2.758,200
O6923,U2721,2026-05-31,FWRY.CA,Buy,Canceled,19.209,50
O6924,U2724,2026-06-25,ESAC.CA,Buy,Active,0.146,200
O6925,U2726,2026-06-28,ARAB.CA,Buy,Completed,0.242,40
O6926,U2726,2026-07-08,AMOC.CA,Buy,Active,7.87,200
O6927,U2726,2026-06-30,AMOC.CA,Buy,Completed,8.009,500
O6928,U2728,2026-07-15,PRMH.CA,Buy,Completed,2.739,40
O6929,U2730,2026-07-13,ESAC.CA,Buy,Completed,0.151,50
O6930,U2732,2026-07-12,AMOC.CA,Buy,Canceled,8.073,500
O6931,U2732,2026-06-14,PHDC.CA,Buy,Completed,14.709,200
O6932,U2733,2026-07-09,PRMH.CA,Buy,Completed,2.715,100
O6933,U2736,2026-07-02,ESAC.CA,Buy,Completed,0.154,100
O6934,U2737,2026-06-14,ARAB.CA,Buy,Active,0.246,100
O6935,U2737,2026-07-09,AMOC.CA,Buy,Active,7.986,200
O6936,U2741,2026-07-01,FWRY.CA,Buy,Completed,19.584,20
O6937,U2741,2026-07-02,FWRY.CA,Sell,Completed,19.661,20
O6938,U2741,2026-07-07,AMOC.CA,Buy,Completed,7.946,200
O6939,U2741,2026-07-07,PHDC.CA,Buy,Active,15.355,200
O6940,U2741,2026-06-24,FWRY.CA,Buy,Completed,18.683,100
O6941,U2741,2026-06-30,AMOC.CA,Buy,Completed,8.129,50
O6942,U2741,2026-07-02,AMOC.CA,Sell,Completed,7.929,100
O6943,U2742,2026-05-14,AMOC.CA,Buy,Completed,7.936,40
O6944,U2745,2026-05-05,ARAB.CA,Buy,Completed,0.24,200
O6945,U2745,2026-07-15,PRMH.CA,Buy,Completed,2.768,200
O6946,U2745,2026-07-09,PRMH.CA,Buy,Completed,2.756,500
O6947,U2746,2026-07-09,FWRY.CA,Buy,Completed,19.487,500
O6948,U2746,2026-06-16,ARAB.CA,Buy,Active,0.248,200
O6949,U2746,2026-07-02,PRMH.CA,Buy,Completed,2.716,100
O6950,U2746,2026-06-24,AMOC.CA,Buy,Canceled,8.11,500
O6951,U2751,2026-06-23,ARAB.CA,Buy,Completed,0.252,20
O6952,U2751,2026-07-15,ESAC.CA,Buy,Completed,0.15,40
O6953,U2751,2026-07-08,PHDC.CA,Buy,Completed,14.489,50
O6954,U2751,2026-07-02,FWRY.CA,Buy,Canceled,19.554,40
O6955,U2751,2026-06-22,ESAC.CA,Buy,Canceled,0.152,200
O6956,U2751,2026-07-07,FWRY.CA,Buy,Active,19.346,50
O6957,U2751,2026-06-30,ARAB.CA,Buy,Completed,0.238,200
O6958,U2753,2026-07-12,AMOC.CA,Buy,Completed,7.911,500
O6959,U2754,2026-05-11,ARAB.CA,Buy,Completed,0.24,1500
O6960,U2754,2026-05-10,FWRY.CA,Buy,Completed,19.895,120
O6961,U2754,2026-04-20,ARAB.CA,Buy,Completed,0.248,20
O6962,U2754,2026-07-02,ESAC.CA,Buy,Canceled,0.155,100
O6963,U2754,2026-06-24,ARAB.CA,Buy,Completed,0.248,250
O6964,U2756,2026-05-27,AMOC.CA,Buy,Canceled,8.245,100
O6965,U2756,2026-07-06,AMOC.CA,Buy,Completed,7.773,500
O6966,U2756,2026-06-07,PRMH.CA,Buy,Completed,2.747,100
O6967,U2758,2026-06-01,FWRY.CA,Buy,Completed,19.581,500
O6968,U2758,2026-06-02,FWRY.CA,Sell,Active,19.664,100
O6969,U2758,2026-06-01,FWRY.CA,Buy,Completed,19.903,10
O6970,U2758,2026-05-12,PRMH.CA,Buy,Completed,2.713,200
O6971,U2760,2026-06-14,AMOC.CA,Buy,Canceled,8.093,40
O6972,U2762,2026-06-21,ARAB.CA,Buy,Completed,0.242,80
O6973,U2764,2026-07-14,PHDC.CA,Buy,Active,14.943,50
O6974,U2764,2026-07-15,ESAC.CA,Buy,Completed,0.15,100
O6975,U2766,2026-07-12,ARAB.CA,Buy,Completed,0.244,500
O6976,U2769,2026-07-12,PRMH.CA,Buy,Completed,2.789,40
O6977,U2769,2026-07-15,PRMH.CA,Buy,Completed,2.79,200
O6978,U2772,2026-07-13,AMOC.CA,Buy,Active,7.923,200
O6979,U2772,2026-07-12,FWRY.CA,Buy,Completed,19.19,50
O6980,U2772,2026-07-15,ARAB.CA,Buy,Completed,0.252,100
O6981,U2772,2026-06-15,PHDC.CA,Buy,Completed,14.375,20
O6982,U2772,2026-06-07,ESAC.CA,Buy,Completed,0.151,50
O6983,U2772,2026-06-24,ESAC.CA,Buy,Completed,0.145,50
O6984,U2772,2026-07-05,FWRY.CA,Buy,Active,19.417,10
O6985,U2774,2026-06-10,ESAC.CA,Buy,Active,0.148,10
O6986,U2774,2026-07-05,PRMH.CA,Buy,Active,2.68,20
O6987,U2774,2026-06-29,ARAB.CA,Buy,Completed,0.253,100
O6988,U2774,2026-06-21,FWRY.CA,Buy,Completed,18.922,20
O6989,U2777,2026-06-14,ARAB.CA,Buy,Active,0.246,500
O6990,U2777,2026-06-28,AMOC.CA,Buy,Completed,8.006,20
O6991,U2778,2026-07-14,PRMH.CA,Buy,Active,2.656,20
O6992,U2781,2026-07-06,ARAB.CA,Buy,Completed,0.252,50
O6993,U2781,2026-06-08,PHDC.CA,Buy,Active,14.706,600
O6994,U2781,2026-06-15,FWRY.CA,Buy,Completed,18.778,50
O6995,U2781,2026-07-15,ARAB.CA,Buy,Active,0.25,150
O6996,U2781,2026-05-27,ARAB.CA,Buy,Active,0.244,50
O6997,U2781,2026-06-17,ARAB.CA,Sell,Completed,0.24,50
O6998,U2781,2026-06-07,AMOC.CA,Buy,Completed,7.79,40
O6999,U2781,2026-05-25,PHDC.CA,Buy,Canceled,14.603,10
O7000,U2783,2026-05-14,PHDC.CA,Buy,Active,14.508,30
O7001,U2787,2026-06-29,FWRY.CA,Buy,Active,19.413,20
O7002,U2787,2026-07-08,ARAB.CA,Buy,Active,0.244,100
O7003,U2787,2026-07-05,FWRY.CA,Buy,Completed,19.727,50
O7004,U2789,2026-05-20,PRMH.CA,Buy,Canceled,2.693,50
O7005,U2789,2026-07-01,PHDC.CA,Buy,Canceled,14.496,200
O7006,U2791,2026-07-15,PHDC.CA,Buy,Canceled,15.056,10
O7007,U2791,2026-07-02,FWRY.CA,Buy,Completed,18.903,50
O7008,U2791,2026-07-15,PHDC.CA,Buy,Completed,14.583,500
O7009,U2793,2026-05-25,FWRY.CA,Buy,Completed,19.886,10
O7010,U2793,2026-05-14,AMOC.CA,Buy,Completed,7.864,500
O7011,U2793,2026-05-27,ESAC.CA,Buy,Completed,0.154,200
O7012,U2793,2026-07-15,AMOC.CA,Sell,Completed,8.327,20
O7013,U2797,2026-05-17,PRMH.CA,Buy,Completed,2.673,10
O7014,U2797,2026-05-13,ARAB.CA,Buy,Completed,0.243,40
O7015,U2814,2026-06-22,AMOC.CA,Buy,Completed,8.331,50
O7016,U2814,2026-07-07,PRMH.CA,Buy,Completed,2.709,40
O7017,U2814,2026-06-08,PRMH.CA,Buy,Completed,2.799,200
O7018,U2814,2026-06-07,ESAC.CA,Buy,Completed,0.155,50
O7019,U2814,2026-06-29,PHDC.CA,Buy,Canceled,14.331,500
O7020,U2814,2026-06-29,ARAB.CA,Buy,Completed,0.251,400
O7021,U2816,2026-07-07,PRMH.CA,Buy,Completed,2.821,500
O7022,U2822,2026-07-02,FWRY.CA,Buy,Completed,19.039,10
O7023,U2822,2026-07-06,PRMH.CA,Buy,Completed,2.721,20
O7024,U2823,2026-05-21,AMOC.CA,Buy,Active,7.812,200
O7025,U2823,2026-06-11,AMOC.CA,Buy,Completed,8.117,500
O7026,U2823,2026-06-08,PHDC.CA,Buy,Active,14.57,10
O7027,U2823,2026-06-14,FWRY.CA,Buy,Completed,19.089,100
O7028,U2825,2026-06-28,ARAB.CA,Buy,Active,0.244,500
O7029,U2825,2026-07-06,ESAC.CA,Buy,Completed,0.147,50
O7030,U2825,2026-07-02,PHDC.CA,Buy,Canceled,14.569,100
O7031,U2825,2026-07-09,PHDC.CA,Buy,Completed,14.392,500
O7032,U2825,2026-06-28,AMOC.CA,Buy,Completed,7.84,200
O7033,U2825,2026-07-09,PHDC.CA,Buy,Completed,14.399,200
O7034,U2825,2026-07-12,ARAB.CA,Buy,Completed,0.248,80
O7035,U2827,2026-07-12,PHDC.CA,Buy,Canceled,15.206,40
O7036,U2828,2026-07-13,PHDC.CA,Buy,Canceled,14.587,300
O7037,U2828,2026-07-12,PHDC.CA,Buy,Active,14.764,200
O7038,U2828,2026-07-12,PHDC.CA,Buy,Canceled,14.405,40
O7039,U2828,2026-07-08,AMOC.CA,Buy,Completed,8.233,100
O7040,U2828,2026-07-13,PHDC.CA,Buy,Completed,14.47,50
O7041,U2828,2026-07-13,FWRY.CA,Buy,Completed,19.047,50
O7042,U2828,2026-07-07,ESAC.CA,Buy,Completed,0.151,1500
O7043,U2831,2026-07-01,PRMH.CA,Buy,Active,2.691,50
O7044,U2831,2026-05-24,ESAC.CA,Buy,Active,0.145,20
O7045,U2831,2026-07-08,FWRY.CA,Buy,Completed,19.681,500
O7046,U2831,2026-06-18,ESAC.CA,Buy,Completed,0.146,50
O7047,U2838,2026-06-21,PRMH.CA,Buy,Canceled,2.748,50
O7048,U2838,2026-06-11,FWRY.CA,Buy,Active,18.697,40
O7049,U2838,2026-04-29,ARAB.CA,Buy,Canceled,0.24,100
O7050,U2838,2026-06-18,PRMH.CA,Buy,Completed,2.817,50
O7051,U2838,2026-05-06,AMOC.CA,Buy,Completed,8.05,200
O7052,U2847,2026-05-06,PRMH.CA,Buy,Active,2.771,40
O7053,U2852,2026-07-06,ARAB.CA,Buy,Completed,0.243,100
O7054,U2852,2026-06-28,FWRY.CA,Buy,Canceled,19.183,60
O7055,U2852,2026-06-08,FWRY.CA,Buy,Active,18.972,50
O7056,U2852,2026-06-21,FWRY.CA,Buy,Completed,19.195,10
O7057,U2852,2026-07-02,ARAB.CA,Buy,Completed,0.239,1000
O7058,U2852,2026-05-06,ARAB.CA,Buy,Completed,0.241,20
O7059,U2852,2026-05-12,ARAB.CA,Buy,Canceled,0.241,40
O7060,U2852,2026-06-21,ARAB.CA,Buy,Active,0.248,500
O7061,U2860,2026-05-14,PRMH.CA,Buy,Completed,2.747,1500
O7062,U2860,2026-06-14,FWRY.CA,Buy,Active,19.162,150
O7063,U2860,2026-05-28,ARAB.CA,Buy,Active,0.25,100
O7064,U2860,2026-06-01,FWRY.CA,Buy,Completed,19.572,500
O7065,U2860,2026-06-28,PHDC.CA,Buy,Completed,15.036,50
O7066,U2860,2026-07-09,AMOC.CA,Buy,Active,7.82,2500
O7067,U2860,2026-06-07,ESAC.CA,Buy,Completed,0.146,100
O7068,U2866,2026-07-14,AMOC.CA,Buy,Completed,8.054,200
O7069,U2866,2026-07-01,FWRY.CA,Buy,Completed,19.217,10
O7070,U2866,2026-07-13,PRMH.CA,Buy,Completed,2.646,100
O7071,U2866,2026-07-14,FWRY.CA,Buy,Completed,19.126,100
O7072,U2867,2026-07-12,ARAB.CA,Buy,Active,0.243,200
O7073,U2868,2026-06-07,PHDC.CA,Buy,Completed,15.247,200
O7074,U2868,2026-06-14,PRMH.CA,Buy,Canceled,2.783,20
O7075,U2870,2026-06-21,ARAB.CA,Buy,Completed,0.244,20
O7076,U2873,2026-07-13,PHDC.CA,Buy,Active,14.499,40
O7077,U2873,2026-07-14,PHDC.CA,Buy,Completed,14.647,100
O7078,U2880,2026-07-05,ARAB.CA,Buy,Completed,0.243,200
O7079,U2880,2026-06-10,PRMH.CA,Buy,Active,2.701,20
O7080,U2880,2026-07-08,AMOC.CA,Buy,Completed,8.041,10
O7081,U2881,2026-07-14,AMOC.CA,Buy,Active,8.228,600
O7082,U2881,2026-07-01,PHDC.CA,Buy,Completed,15.318,40
O7083,U2881,2026-07-07,ARAB.CA,Buy,Completed,0.247,100
O7084,U2881,2026-06-21,ARAB.CA,Buy,Active,0.251,500
O7085,U2881,2026-06-25,PRMH.CA,Buy,Completed,2.674,80
O7086,U2882,2026-06-17,ESAC.CA,Buy,Completed,0.147,50
O7087,U2887,2026-05-11,ESAC.CA,Buy,Completed,0.151,100
O7088,U2887,2026-04-27,ESAC.CA,Buy,Completed,0.155,10
O7089,U2887,2026-05-13,PHDC.CA,Buy,Completed,14.851,40
O7090,U2891,2026-06-24,ESAC.CA,Buy,Completed,0.147,100
O7091,U2891,2026-06-25,PRMH.CA,Buy,Completed,2.721,500
O7092,U2895,2026-07-09,ARAB.CA,Buy,Completed,0.238,40
O7093,U2895,2026-07-14,PHDC.CA,Buy,Active,14.775,400
O7094,U2897,2026-06-28,PHDC.CA,Buy,Active,14.521,200
O7095,U2897,2026-07-12,FWRY.CA,Buy,Completed,19.13,10
O7096,U2897,2026-07-12,ESAC.CA,Buy,Canceled,0.153,50
O7097,U2907,2026-06-07,ARAB.CA,Buy,Completed,0.242,40
O7098,U2907,2026-04-23,PRMH.CA,Buy,Completed,2.651,50
O7099,U2907,2026-05-21,PRMH.CA,Buy,Completed,2.767,10
O7100,U2908,2026-06-21,FWRY.CA,Buy,Completed,19.673,10
O7101,U2908,2026-04-23,PRMH.CA,Buy,Active,2.764,50
O7102,U2908,2026-04-28,PHDC.CA,Buy,Canceled,15.359,20
O7103,U2908,2026-06-23,FWRY.CA,Buy,Completed,18.783,20
O7104,U2908,2026-05-25,AMOC.CA,Buy,Active,8.057,50
O7105,U2908,2026-06-22,FWRY.CA,Buy,Active,19.082,200
O7106,U2909,2026-06-29,PRMH.CA,Buy,Active,2.802,100
O7107,U2909,2026-07-02,ARAB.CA,Buy,Completed,0.254,20
O7108,U2909,2026-07-12,ARAB.CA,Sell,Active,0.246,100
O7109,U2909,2026-07-08,FWRY.CA,Buy,Active,18.806,100
O7110,U2913,2026-07-14,ARAB.CA,Buy,Completed,0.238,100
O7111,U2914,2026-06-14,AMOC.CA,Buy,Completed,8.019,200
O7112,U2914,2026-07-09,AMOC.CA,Buy,Completed,7.942,200
O7113,U2916,2026-05-25,FWRY.CA,Buy,Completed,19.325,40
O7114,U2919,2026-05-18,ARAB.CA,Buy,Active,0.254,20
O7115,U2919,2026-05-24,PHDC.CA,Buy,Completed,14.485,40
O7116,U2919,2026-04-20,FWRY.CA,Buy,Completed,18.926,10
O7117,U2919,2026-05-19,PHDC.CA,Buy,Completed,15.029,150
O7118,U2919,2026-06-14,ESAC.CA,Buy,Active,0.15,40
O7119,U2919,2026-07-06,PHDC.CA,Buy,Active,15.287,40
O7120,U2919,2026-05-12,PHDC.CA,Sell,Completed,14.488,200
O7121,U2919,2026-04-26,PHDC.CA,Buy,Completed,15.124,500
O7122,U2923,2026-07-13,AMOC.CA,Buy,Completed,7.832,1500
O7123,U2924,2026-06-14,PHDC.CA,Buy,Completed,14.826,1500
O7124,U2924,2026-06-03,PRMH.CA,Buy,Canceled,2.73,100
O7125,U2924,2026-06-21,AMOC.CA,Buy,Completed,8.254,500
O7126,U2924,2026-06-16,ESAC.CA,Buy,Completed,0.147,50
O7127,U2924,2026-06-16,AMOC.CA,Buy,Canceled,7.874,40
O7128,U2926,2026-05-28,PRMH.CA,Buy,Canceled,2.712,40
O7129,U2926,2026-07-09,PRMH.CA,Buy,Completed,2.727,50
O7130,U2934,2026-06-23,AMOC.CA,Buy,Active,7.789,500
O7131,U2934,2026-06-28,PRMH.CA,Buy,Completed,2.76,50
O7132,U2934,2026-06-28,ESAC.CA,Buy,Active,0.153,10
O7133,U2934,2026-06-25,PHDC.CA,Buy,Canceled,14.721,500
O7134,U2934,2026-07-01,ESAC.CA,Buy,Completed,0.152,50
O7135,U2934,2026-06-28,PHDC.CA,Buy,Active,15.075,500
O7136,U2938,2026-07-08,ESAC.CA,Buy,Completed,0.154,40
O7137,U2938,2026-07-15,ARAB.CA,Buy,Completed,0.243,40
