user_id,client_segment,country,risk_profile,registration_date
U2702,Mass,Egypt,Aggressive,2026-04-25
U2703,Affluent,Saudi Arabia,Aggressive,2026-06-26
U2704,Mass,Egypt,Moderate,2026-06-26
U2705,Mass,Egypt,Moderate,2026-04-11
U2706,Mass,Egypt,Moderate,2026-04-14
U2707,Affluent,Saudi Arabia,Conservative,2026-05-17
U2708,High Net Worth,Egypt,Moderate,2026-05-22
U2709,Mass,Saudi Arabia,Moderate,2026-05-06
U2710,Affluent,UAE,Moderate,2026-07-06
U2711,Affluent,Egypt,Moderate,2026-05-31
U2712,Affluent,Qatar,Aggressive,2026-06-05
U2713,Mass,UAE,Conservative,2026-05-03
U2714,Mass,Egypt,Aggressive,2026-04-04
U2715,Mass,Egypt,Conservative,2026-06-26
U2716,Mass,Egypt,Moderate,2026-05-12
U2717,Mass,Egypt,Conservative,2026-04-10
U2718,Affluent,Egypt,Moderate,2026-05-30
U2719,Mass,Egypt,Moderate,2026-05-04
U2720,Mass,UAE,Moderate,2026-04-03
U2721,High Net Worth,Egypt,Moderate,2026-04-16
U2722,Mass,Egypt,Moderate,2026-05-29
U2723,Mass,Egypt,Moderate,2026-07-09
U2724,Mass,Egypt,Moderate,2026-04-18
U2725,Mass,Egypt,Aggressive,2026-06-12
U2726,Affluent,Egypt,Moderate,2026-06-13
U2727,Mass,Egypt,Conservative,2026-04-08
U2728,Mass,Egypt,Aggressive,2026-06-18
U2729,Affluent,UAE,Moderate,2026-04-08
U2730,Mass,Egypt,Aggressive,2026-05-15
U2731,Affluent,Egypt,Aggressive,2026-06-20
U2732,Mass,Egypt,Moderate,2026-05-16
U2733,Mass,Egypt,Moderate,2026-05-01
U2734,Affluent,Egypt,Aggressive,2026-04-09
U2735,Affluent,Egypt,Conservative,2026-06-08
U2736,Mass,Egypt,Aggressive,2026-06-12
U2737,Mass,Egypt,Conservative,2026-05-31
U2738,Mass,Bahrain,Moderate,2026-05-20
U2739,Mass,Egypt,Moderate,2026-06-28
U2740,Affluent,Egypt,Moderate,2026-07-07
U2741,Affluent,Egypt,Moderate,2026-05-26
U2742,Mass,Egypt,Aggressive,2026-04-10
U2743,Affluent,Egypt,Moderate,2026-04-07
U2744,Mass,Egypt,Aggressive,2026-06-19
U2745,Affluent,Egypt,Aggressive,2026-04-13
U2746,Mass,Egypt,Moderate,2026-06-07
U2747,Mass,Egypt,Aggressive,2026-06-23
U2748,Affluent,Egypt,Moderate,2026-06-24
U2749,Mass,Egypt,Moderate,2026-06-19
U2750,Mass,Egypt,Moderate,2026-04-03
U2751,Affluent,Egypt,Conservative,2026-06-03
U2752,Mass,Qatar,Moderate,2026-05-30
U2753,Mass,Egypt,Aggressive,2026-07-08
U2754,High Net Worth,Kuwait,Moderate,2026-04-08
U2755,Mass,Egypt,Conservative,2026-04-20
U2756,Affluent,UAE,Aggressive,2026-05-23
U2757,Mass,Saudi Arabia,Conservative,2026-04-27
U2758,Affluent,Egypt,Moderate,2026-04-21
U2759,Mass,Egypt,Moderate,2026-04-15
U2760,Mass,Egypt,Aggressive,2026-05-10
U2761,Mass,Egypt,Moderate,2026-06-22
U2762,High Net Worth,Egypt,Moderate,2026-04-04
U2763,Mass,UAE,Moderate,2026-04-23
U2764,Affluent,Egypt,Moderate,2026-07-10
U2765,Mass,Saudi Arabia,Conservative,2026-06-17
U2766,Mass,Egypt,Aggressive,2026-05-17
U2767,Affluent,Saudi Arabia,Moderate,2026-07-02
U2768,Affluent,Egypt,Moderate,2026-06-04
U2769,High Net Worth,Egypt,Aggressive,2026-07-09
U2770,High Net Worth,Egypt,Aggressive,2026-05-01
U2771,Mass,UAE,Moderate,2026-06-14
U2772,Affluent,UAE,Moderate,2026-05-25
U2773,Mass,Egypt,Conservative,2026-05-06
U2774,Mass,Egypt,Moderate,2026-06-02
U2775,Mass,Egypt,Conservative,2026-06-09
U2776,Mass,Egypt,Aggressive,2026-07-10
U2777,High Net Worth,Egypt,Moderate,2026-05-10
U2778,Mass,Qatar,Moderate,2026-07-04
U2779,Affluent,Qatar,Moderate,2026-07-10
U2780,Affluent,Egypt,Moderate,2026-06-21
U2781,High Net Worth,Egypt,Aggressive,2026-04-16
U2782,Mass,Egypt,Moderate,2026-04-02
U2783,High Net Worth,Egypt,Aggressive,2026-05-03
U2784,Mass,Kuwait,Aggressive,2026-05-09
U2785,Mass,Saudi Arabia,Aggressive,2026-06-20
U2786,Mass,UAE,Moderate,2026-07-11
U2787,Mass,Saudi Arabia,Aggressive,2026-06-02
U2788,Mass,Egypt,Aggressive,2026-07-01
U2789,Mass,Kuwait,Conservative,2026-04-21
U2790,Affluent,Egypt,Moderate,2026-06-17
U2791,Affluent,Egypt,Moderate,2026-06-28
U2792,Mass,Egypt,Moderate,2026-06-20
U2793,Mass,Egypt,Conservative,2026-04-26
U2794,Affluent,Egypt,Conservative,2026-04-21
U2795,Mass,Egypt,Aggressive,2026-06-23
U2796,Affluent,Saudi Arabia,Moderate,2026-07-11
U2797,High Net Worth,Egypt,Aggressive,2026-04-18
U2798,Mass,Egypt,Aggressive,2026-07-12
U2799,Mass,Egypt,Moderate,2026-05-21
U2800,Affluent,Qatar,Aggressive,2026-04-29
U2801,Mass,Egypt,Moderate,2026-06-18
U2802,Affluent,Kuwait,Aggressive,2026-04-26
U2803,Mass,Saudi Arabia,Conservative,2026-06-19
U2804,Mass,Egypt,Conservative,2026-05-18
U2805,Mass,Egypt,Conservative,2026-06-07
U2806,Mass,Kuwait,Moderate,2026-06-26
U2807,Mass,Egypt,Conservative,2026-07-10
U2808,Mass,UAE,Moderate,2026-05-26
U2809,Affluent,Egypt,Aggressive,2026-05-07
U2810,Affluent,Egypt,Conservative,2026-07-11
U2811,Mass,Egypt,Moderate,2026-06-19
U2812,Mass,Egypt,Moderate,2026-06-22
U2813,Mass,Egypt,Conservative,2026-05-12
U2814,High Net Worth,Egypt,Conservative,2026-05-20
U2815,Affluent,UAE,Moderate,2026-04-13
U2816,Mass,Egypt,Aggressive,2026-05-31
U2817,High Net Worth,Bahrain,Aggressive,2026-07-12
U2818,Mass,UAE,Conservative,2026-05-03
U2819,Mass,Egypt,Aggressive,2026-06-25
U2820,Mass,Qatar,Moderate,2026-06-14
U2821,Mass,Egypt,Moderate,2026-05-14
U2822,Affluent,Egypt,Moderate,2026-06-07
U2823,Mass,Egypt,Moderate,2026-04-17
U2824,Mass,Qatar,Moderate,2026-05-17
U2825,High Net Worth,Egypt,Aggressive,2026-06-18
U2826,Affluent,Kuwait,Moderate,2026-05-26
U2827,Affluent,Egypt,Aggressive,2026-07-07
U2828,High Net Worth,Egypt,Aggressive,2026-06-21
U2829,Affluent,Egypt,Conservative,2026-04-30
U2830,Mass,Egypt,Conservative,2026-05-30
U2831,Mass,Bahrain,Aggressive,2026-04-06
U2832,Mass,Bahrain,Moderate,2026-05-29
U2833,Mass,Saudi Arabia,Aggressive,2026-04-16
U2834,Mass,Egypt,Moderate,2026-04-22
U2835,Affluent,Saudi Arabia,Moderate,2026-06-24
U2836,Mass,Egypt,Aggressive,2026-06-07
U2837,Affluent,Egypt,Aggressive,2026-05-02
U2838,Affluent,Egypt,Aggressive,2026-04-04
U2839,Mass,Bahrain,Conservative,2026-05-18
U2840,Mass,Qatar,Aggressive,2026-04-20
U2841,Mass,Egypt,Moderate,2026-06-01
U2842,Mass,Qatar,Moderate,2026-04-01
U2843,Mass,Egypt,Moderate,2026-05-28
U2844,Mass,UAE,Moderate,2026-07-12
U2845,Mass,Egypt,Conservative,2026-06-22
U2846,Mass,UAE,Moderate,2026-06-10
U2847,High Net Worth,Egypt,Moderate,2026-04-23
U2848,Mass,UAE,Moderate,2026-04-03
U2849,Affluent,Egypt,Aggressive,2026-05-07
U2850,Affluent,Qatar,Conservative,2026-05-09
U2851,Mass,Egypt,Aggressive,2026-05-10
U2852,High Net Worth,Egypt,Moderate,2026-04-13
U2853,Affluent,Egypt,Moderate,2026-05-20
U2854,Mass,Egypt,Moderate,2026-07-06
U2855,Mass,Egypt,Conservative,2026-06-20
U2856,Mass,Egypt,Moderate,2026-05-30
U2857,Affluent,Egypt,Moderate,2026-06-03
U2858,Mass,Egypt,Conservative,2026-05-30
U2859,Mass,Kuwait,Moderate,2026-04-20
U2860,High Net Worth,Egypt,Moderate,2026-05-02
U2861,Mass,Egypt,Conservative,2026-04-10
U2862,High Net Worth,Egypt,Moderate,2026-05-23
U2863,Mass,Egypt,Moderate,2026-05-03
U2864,Mass,Egypt,Aggressive,2026-04-03
U2865,Mass,Egypt,Conservative,2026-04-24
U2866,Affluent,Egypt,Moderate,2026-06-30
U2867,Mass,Egypt,Moderate,2026-06-25
U2868,Mass,UAE,Moderate,2026-04-24
U2869,Mass,Egypt,Aggressive,2026-05-04
U2870,Affluent,Egypt,Moderate,2026-04-01
U2871,Mass,Egypt,Moderate,2026-05-29
U2872,Affluent,Saudi Arabia,Aggressive,2026-06-17
U2873,Affluent,Egypt,Aggressive,2026-06-18
U2874,Mass,Egypt,Moderate,2026-05-21
U2875,Affluent,Egypt,Conservative,2026-04-25
U2876,Mass,Egypt,Aggressive,2026-04-04
U2877,Mass,Egypt,Moderate,2026-05-26
U2878,Affluent,Saudi Arabia,Moderate,2026-04-12
U2879,Mass,Egypt,Moderate,2026-04-03
U2880,Mass,Kuwait,Moderate,2026-05-27
U2881,High Net Worth,Egypt,Aggressive,2026-06-14
U2882,Mass,Egypt,Aggressive,2026-05-21
U2883,Mass,Egypt,Moderate,2026-07-01
U2884,Mass,Egypt,Moderate,2026-06-14
U2885,Mass,Egypt,Moderate,2026-06-02
U2886,Mass,Egypt,Moderate,2026-06-26
U2887,High Net Worth,Saudi Arabia,Conservative,2026-04-08
U2888,Mass,Egypt,Moderate,2026-04-09
U2889,Mass,Egypt,Aggressive,2026-04-15
U2890,Mass,Kuwait,Moderate,2026-06-29
U2891,Mass,Egypt,Moderate,2026-05-31
U2892,Mass,Egypt,Conservative,2026-06-27
U2893,Mass,Egypt,Aggressive,2026-06-24
U2894,Mass,Saudi Arabia,Moderate,2026-05-20
U2895,High Net Worth,Saudi Arabia,Moderate,2026-07-04
U2896,Mass,Egypt,Aggressive,2026-04-21
U2897,Affluent,Egypt,Moderate,2026-06-25
U2898,Mass,Egypt,Conservative,2026-06-02
U2899,Mass,Egypt,Aggressive,2026-05-09
U2900,Mass,Egypt,Aggressive,2026-05-16
U2901,Affluent,Egypt,Conservative,2026-06-04
U2902,Mass,Egypt,Moderate,2026-06-19
U2903,Mass,Egypt,Moderate,2026-05-14
U2904,Affluent,UAE,Aggressive,2026-06-11
U2905,Mass,Egypt,Moderate,2026-06-05
U2906,Mass,Egypt,Conservative,2026-05-27
U2907,Affluent,Qatar,Aggressive,2026-04-14
U2908,Affluent,Egypt,Aggressive,2026-04-14
U2909,Affluent,Egypt,Conservative,2026-06-20
U2910,Mass,Egypt,Moderate,2026-07-03
U2911,Mass,Egypt,Moderate,2026-07-03
U2912,Affluent,Egypt,Moderate,2026-04-18
U2913,Mass,Egypt,Aggressive,2026-07-08
U2914,Affluent,Egypt,Aggressive,2026-05-14
U2915,Mass,Egypt,Moderate,2026-07-01
U2916,Affluent,Egypt,Moderate,2026-04-20
U2917,Affluent,Egypt,Aggressive,2026-04-18
U2918,Affluent,Egypt,Moderate,2026-05-29
U2919,High Net Worth,Egypt,Moderate,2026-04-04
U2920,Mass,UAE,Moderate,2026-06-06
U2921,High Net Worth,Egypt,Moderate,2026-07-08
U2922,Mass,Egypt,Aggressive,2026-06-24
U2923,High Net Worth,Egypt,Moderate,2026-06-20
U2924,High Net Worth,UAE,Aggressive,2026-05-08
U2925,Mass,Saudi Arabia,Moderate,2026-05-09
U2926,Affluent,Egypt,Moderate,2026-05-06
U2927,High Net Worth,Egypt,Conservative,2026-05-22
U2928,Mass,Egypt,Moderate,2026-07-10
U2929,Mass,Egypt,Moderate,2026-07-10
U2930,Affluent,UAE,Aggressive,2026-04-11
U2931,Mass,Egypt,Moderate,2026-07-04
U2932,Affluent,Egypt,Moderate,2026-04-28
U2933,Mass,Egypt,Moderate,2026-07-06
U2934,Affluent,Egypt,Aggressive,2026-06-09
U2935,Mass,Egypt,Aggressive,2026-07-02
U2936,Mass,Egypt,Moderate,2026-05-18
U2937,Mass,Egypt,Conservative,2026-07-06
U2938,Affluent,Egypt,Moderate,2026-07-04
U2939,Mass,Egypt,Conservative,2026-07-05
U2940,High Net Worth,Egypt,Aggressive,2026-06-20
U2941,Affluent,Saudi Arabia,Conservative,2026-05-09
U2942,Mass,UAE,Moderate,2026-06-26
U2943,Mass,Egypt,Moderate,2026-04-14
U2944,Mass,Egypt,Aggressive,2026-05-17
U2945,Mass,Egypt,Moderate,2026-05-23
U2946,Mass,Egypt,Aggressive,2026-05-31
U2947,Mass,Egypt,Moderate,2026-05-22
U2948,Mass,Egypt,Moderate,2026-05-04
U2949,Mass,Egypt,Aggressive,2026-06-28
U2950,High Net Worth,Egypt,Aggressive,2026-04-21
U2951,Mass,Egypt,Moderate,2026-04-17
U2952,High Net Worth,Egypt,Moderate,2026-06-28
U2953,Mass,Egypt,Moderate,2026-06-11
U2954,Mass,Qatar,Moderate,2026-05-23
U2955,Mass,Egypt,Moderate,2026-06-06
U2956,Mass,Egypt,Aggressive,2026-05-09
U2957,Mass,Egypt,Conservative,2026-07-10
U2958,Mass,Egypt,Aggressive,2026-05-07
U2959,Mass,UAE,Moderate,2026-04-16
U2960,Mass,Egypt,Conservative,2026-06-01
U2961,Mass,Egypt,Aggressive,2026-07-10
U2962,Mass,Saudi Arabia,Aggressive,2026-04-17
U2963,Affluent,Egypt,Moderate,2026-05-28
U2964,Affluent,Egypt,Moderate,2026-04-12
U2965,Affluent,Egypt,Moderate,2026-04-30
U2966,High Net Worth,Egypt,Conservative,2026-06-25
U2967,Affluent,UAE,Moderate,2026-04-22
U2968,Affluent,Egypt,Aggressive,2026-06-30
U2969,Mass,Egypt,Moderate,2026-04-11
U2970,Mass,Egypt,Moderate,2026-04-07
U2971,High Net Worth,Egypt,Aggressive,2026-06-04
U2972,Affluent,Egypt,Aggressive,2026-04-24
U2973,High Net Worth,Egypt,Conservative,2026-06-30
U2974,Affluent,Egypt,Conservative,2026-06-08
U2975,Mass,Egypt,Conservative,2026-04-03
U2976,Mass,Egypt,Conservative,2026-06-07
U2977,Mass,Egypt,Conservative,2026-04-13
U2978,Mass,Egypt,Conservative,2026-07-08
U2979,Mass,Egypt,Moderate,2026-04-22
U2980,Mass,Qatar,Conservative,2026-07-01
U2981,Mass,Egypt,Moderate,2026-05-23
U2982,Affluent,Egypt,Aggressive,2026-04-16
U2983,Mass,Egypt,Moderate,2026-05-01
U2984,Mass,UAE,Moderate,2026-04-15
U2985,Mass,Egypt,Moderate,2026-04-09
U2986,Mass,Egypt,Conservative,2026-04-03
U2987,Mass,Qatar,Moderate,2026-05-02
U2988,Affluent,Egypt,Conservative,2026-06-12
U2989,Mass,Egypt,Moderate,2026-04-27
U2990,Affluent,Egypt,Moderate,2026-04-22
U2991,Affluent,Egypt,Moderate,2026-06-11
U2992,Mass,Egypt,Moderate,2026-06-19
U2993,Mass,Qatar,Conservative,2026-06-01
U2994,Mass,Egypt,Moderate,2026-05-15
U2995,Affluent,Egypt,Aggressive,2026-05-07
U2996,Mass,UAE,Moderate,2026-05-09
U2997,Mass,Egypt,Aggressive,2026-07-02
U2998,Mass,Egypt,Moderate,2026-06-18
U2999,Mass,UAE,Aggressive,2026-05-14
U3000,Affluent,Qatar,Moderate,2026-05-05
U3001,Mass,Bahrain,Moderate,2026-05-29
U3002,High Net Worth,Egypt,Aggressive,2026-04-18
U3003,Affluent,Egypt,Moderate,2026-04-02
U3004,Affluent,Egypt,Aggressive,2026-06-30
U3005,Mass,Egypt,Conservative,2026-06-23
U3006,Affluent,Egypt,Aggressive,2026-06-25
U3007,Mass,Egypt,Aggressive,2026-05-19
U3008,Affluent,Egypt,Conservative,2026-07-08
U3009,Affluent,Bahrain,Conservative,2026-05-18
U3010,High Net Worth,Egypt,Conservative,2026-04-03
U3011,Affluent,Egypt,Moderate,2026-04-25
U3012,Mass,Egypt,Moderate,2026-07-01
U3013,Mass,Bahrain,Aggressive,2026-04-05
U3014,Mass,Kuwait,Moderate,2026-04-27
U3015,Mass,Bahrain,Moderate,2026-04-15
U3016,Affluent,Egypt,Moderate,2026-06-10
U3017,Mass,UAE,Moderate,2026-06-17
U3018,Mass,Egypt,Conservative,2026-04-09
U3019,Mass,Kuwait,Aggressive,2026-06-06
U3020,Affluent,Egypt,Aggressive,2026-04-03
U3021,High Net Worth,Egypt,Moderate,2026-05-03
U3022,Affluent,Saudi Arabia,Conservative,2026-05-25
U3023,Affluent,Qatar,Conservative,2026-05-12
U3024,Mass,Bahrain,Moderate,2026-06-27
U3025,Mass,Egypt,Moderate,2026-04-06
U3026,Affluent,Egypt,Moderate,2026-05-24
U3027,Mass,Egypt,Moderate,2026-05-13
U3028,Mass,Egypt,Conservative,2026-07-04
U3029,Mass,Egypt,Aggressive,2026-05-02
U3030,Mass,Egypt,Conservative,2026-06-20
U3031,Mass,Egypt,Aggressive,2026-06-15
U3032,Affluent,Kuwait,Aggressive,2026-05-02
U3033,Mass,Egypt,Moderate,2026-04-07
U3034,Affluent,Egypt,Conservative,2026-04-10
U3035,Affluent,Egypt,Aggressive,2026-06-20
U3036,Mass,Egypt,Aggressive,2026-04-05
U3037,Mass,Saudi Arabia,Moderate,2026-07-10
U3038,Mass,Kuwait,Moderate,2026-05-09
U3039,Mass,Egypt,Conservative,2026-04-08
U3040,Mass,Egypt,Moderate,2026-04-13
U3041,Mass,Egypt,Aggressive,2026-07-10
U3042,Affluent,Egypt,Moderate,2026-07-11
U3043,Mass,Egypt,Conservative,2026-06-23
U3044,High Net Worth,UAE,Moderate,2026-05-13
U3045,Mass,Egypt,Conservative,2026-07-01
U3046,Mass,UAE,Conservative,2026-06-13
U3047,Mass,Egypt,Moderate,2026-06-01
U3048,Affluent,Egypt,Moderate,2026-07-12
U3049,Mass,Egypt,Moderate,2026-06-05
U3050,High Net Worth,UAE,Moderate,2026-06-09
U3051,Affluent,Egypt,Moderate,2026-05-14
U3052,Mass,Qatar,Moderate,2026-06-24
U3053,Affluent,Egypt,Moderate,2026-06-11
U3054,Affluent,Egypt,Conservative,2026-04-26
U3055,Affluent,Egypt,Conservative,2026-04-25
U3056,Affluent,Egypt,Aggressive,2026-06-16
U3057,Affluent,Saudi Arabia,Moderate,2026-05-13
U3058,Mass,Egypt,Conservative,2026-05-29
U3059,Affluent,Kuwait,Moderate,2026-04-01
U3060,Affluent,Egypt,Moderate,2026-04-28
U3061,Mass,UAE,Aggressive,2026-05-13
U3062,Affluent,Egypt,Moderate,2026-04-01
U3063,Mass,Egypt,Conservative,2026-04-15
U3064,Mass,Egypt,Moderate,2026-07-07
U3065,Mass,Qatar,Conservative,2026-05-07
U3066,Mass,Saudi Arabia,Moderate,2026-05-14
U3067,Affluent,Egypt,Conservative,2026-04-23
U3068,Affluent,Kuwait,Conservative,2026-06-26
U3069,Mass,Egypt,Aggressive,2026-05-14
U3070,High Net Worth,Egypt,Moderate,2026-05-18
U3071,Affluent,Qatar,Aggressive,2026-06-19
U3072,Affluent,Saudi Arabia,Conservative,2026-04-19
U3073,Affluent,Egypt,Conservative,2026-06-08
U3074,Mass,Egypt,Moderate,2026-06-21
U3075,Mass,Egypt,Moderate,2026-04-25
U3076,Affluent,Egypt,Conservative,2026-05-02
U3077,Mass,UAE,Aggressive,2026-06-05
U3078,High Net Worth,Saudi Arabia,Conservative,2026-04-11
U3079,Affluent,UAE,Moderate,2026-04-22
U3080,Mass,UAE,Moderate,2026-06-05
U3081,Mass,Egypt,Conservative,2026-07-01
U3082,Mass,Egypt,Moderate,2026-06-03
U3083,Mass,Egypt,Moderate,2026-07-11
U3084,Mass,Egypt,Conservative,2026-04-26
U3085,Mass,Egypt,Conservative,2026-05-25
U3086,Affluent,Egypt,Aggressive,2026-05-18
U3087,Mass,Egypt,Aggressive,2026-05-08
U3088,Mass,Egypt,Moderate,2026-05-30
U3089,Mass,Egypt,Moderate,2026-05-26
U3090,Mass,UAE,Moderate,2026-05-19
U3091,Mass,Egypt,Moderate,2026-04-10
U3092,Mass,Egypt,Aggressive,2026-06-05
U3093,Mass,Egypt,Moderate,2026-04-30
U3094,Mass,Egypt,Conservative,2026-04-26
U3095,Mass,Egypt,Moderate,2026-07-05
U3096,Affluent,Egypt,Moderate,2026-06-30
U3097,Mass,Egypt,Aggressive,2026-07-01
U3098,Affluent,Kuwait,Conservative,2026-05-09
U3099,Mass,Egypt,Aggressive,2026-05-22
U3100,Affluent,UAE,Conservative,2026-06-23
U3101,Mass,UAE,Conservative,2026-05-21
U3102,Mass,UAE,Conservative,2026-04-30
U3103,Mass,UAE,Aggressive,2026-07-02
U3104,Affluent,Egypt,Conservative,2026-04-25
U3105,Mass,Qatar,Moderate,2026-05-27
U3106,Mass,Egypt,Moderate,2026-06-13
U3107,Affluent,Egypt,Moderate,2026-06-03
U3108,Affluent,Saudi Arabia,Moderate,2026-05-24
U3109,Mass,UAE,Aggressive,2026-06-28
U3110,Mass,Egypt,Conservative,2026-07-10
U3111,Mass,Egypt,Aggressive,2026-05-13
U3112,Mass,UAE,Aggressive,2026-06-13
U3113,Affluent,Bahrain,Conservative,2026-05-21
U3114,Mass,Egypt,Moderate,2026-05-13
U3115,Mass,Egypt,Aggressive,2026-04-12
U3116,Mass,Egypt,Conservative,2026-06-28
U3117,Mass,Egypt,Conservative,2026-05-20
U3118,Mass,Egypt,Moderate,2026-04-09
U3119,Mass,Egypt,Conservative,2026-05-12
U3120,Affluent,Egypt,Conservative,2026-04-15
U3121,Mass,Egypt,Moderate,2026-05-20
U3122,High Net Worth,Saudi Arabia,Conservative,2026-04-27
U3123,Mass,UAE,Moderate,2026-04-21
U3124,Mass,Kuwait,Moderate,2026-06-04
U3125,Affluent,Egypt,Conservative,2026-04-19
U3126,Mass,Saudi Arabia,Moderate,2026-05-02
U3127,Mass,Kuwait,Aggressive,2026-05-29
U3128,Mass,Egypt,Conservative,2026-06-22
U3129,Affluent,Egypt,Moderate,2026-07-01
U3130,Affluent,Egypt,Aggressive,2026-04-23
U3131,Mass,Egypt,Moderate,2026-05-26
U3132,Mass,Kuwait,Conservative,2026-06-12
U3133,Mass,Egypt,Conservative,2026-04-21
U3134,Mass,Egypt,Moderate,2026-04-09
U3135,Affluent,UAE,Conservative,2026-06-03
U3136,Mass,UAE,Conservative,2026-05-18
U3137,Mass,Egypt,Aggressive,2026-05-12
U3138,Mass,Egypt,Conservative,2026-04-06
U3139,Mass,Egypt,Moderate,2026-07-05
U3140,Mass,Egypt,Moderate,2026-04-25
U3141,Mass,Egypt,Conservative,2026-04-18
U3142,Mass,UAE,Moderate,2026-04-09
U3143,Mass,Egypt,Moderate,2026-05-27
U3144,Mass,Saudi Arabia,Aggressive,2026-04-22
U3145,Affluent,Egypt,Conservative,2026-04-16
U3146,Mass,Egypt,Conservative,2026-07-07
U3147,Mass,Egypt,Moderate,2026-04-23
U3148,Mass,Egypt,Moderate,2026-04-28
U3149,Mass,Egypt,Moderate,2026-06-06
U3150,Affluent,Egypt,Aggressive,2026-05-20
U3151,Affluent,Egypt,Moderate,2026-04-07
U3152,Affluent,UAE,Aggressive,2026-05-18
U3153,High Net Worth,Egypt,Conservative,2026-04-04
U3154,High Net Worth,Egypt,Conservative,2026-06-25
U3155,Mass,Qatar,Conservative,2026-06-25
U3156,Mass,Egypt,Moderate,2026-04-14
U3157,Affluent,Egypt,Moderate,2026-06-19
U3158,Mass,Egypt,Aggressive,2026-04-16
U3159,Mass,Egypt,Moderate,2026-04-02
U3160,Mass,Egypt,Moderate,2026-05-29
U3161,Mass,Egypt,Moderate,2026-06-19
U3162,Mass,Egypt,Conservative,2026-05-09
U3163,Affluent,Egypt,Aggressive,2026-07-01
U3164,Mass,Bahrain,Aggressive,2026-04-22
U3165,Mass,Egypt,Moderate,2026-06-20
U3166,Affluent,Egypt,Aggressive,2026-06-28
U3167,Mass,Egypt,Aggressive,2026-06-28
U3168,Mass,Saudi Arabia,Moderate,2026-05-13
U3169,Mass,Kuwait,Moderate,2026-06-05
U3170,Affluent,Egypt,Moderate,2026-04-02
U3171,Mass,Egypt,Aggressive,2026-05-10
U3172,Mass,Egypt,Moderate,2026-04-11
U3173,Mass,Egypt,Moderate,2026-04-20
U3174,Mass,Egypt,Conservative,2026-07-02
U3175,Mass,Qatar,Moderate,2026-05-13
U3176,Mass,Egypt,Aggressive,2026-04-06
U3177,Mass,Qatar,Moderate,2026-05-07
U3178,Affluent,Egypt,Moderate,2026-05-14
U3179,Mass,Egypt,Aggressive,2026-06-25
U3180,High Net Worth,UAE,Moderate,2026-04-29
U3181,Mass,Egypt,Moderate,2026-05-27
U3182,Affluent,Egypt,Moderate,2026-04-25
U3183,Mass,Bahrain,Aggressive,2026-04-17
U3184,Mass,Egypt,Aggressive,2026-04-27
U3185,Mass,Egypt,Moderate,2026-05-10
U3186,Mass,Egypt,Moderate,2026-06-17
U3187,Mass,Egypt,Moderate,2026-06-21
U3188,Mass,Saudi Arabia,Moderate,2026-05-17
U3189,Mass,Egypt,Moderate,2026-06-04
U3190,Mass,Egypt,Conservative,2026-07-11
U3191,Mass,UAE,Moderate,2026-04-11
U3192,Affluent,Kuwait,Moderate,2026-04-20
U3193,Mass,Egypt,Moderate,2026-05-10
U3194,Mass,Egypt,Moderate,2026-04-10
U3195,Mass,Egypt,Conservative,2026-04-25
U3196,Mass,Saudi Arabia,Moderate,2026-05-18
U3197,Mass,Kuwait,Aggressive,2026-07-05
U3198,Mass,Egypt,Moderate,2026-06-15
U3199,Mass,Saudi Arabia,Aggressive,2026-04-16
U3200,Mass,Egypt,Conservative,2026-05-26
U3201,High Net Worth,UAE,Aggressive,2026-05-15
U3202,Mass,Egypt,Moderate,2026-06-29
U3203,Mass,Egypt,Moderate,2026-05-02
U3204,Mass,Egypt,Aggressive,2026-06-20
U3205,Affluent,Egypt,Moderate,2026-04-19
U3206,Mass,Egypt,Moderate,2026-05-03
U3207,Mass,Egypt,Moderate,2026-04-21
U3208,Mass,UAE,Moderate,2026-05-20
U3209,Mass,Egypt,Aggressive,2026-06-06
U3210,High Net Worth,Saudi Arabia,Conservative,2026-05-25
U3211,Mass,Egypt,Aggressive,2026-06-24
U3212,Affluent,Egypt,Moderate,2026-07-06
U3213,Affluent,UAE,Conservative,2026-06-21
U3214,Mass,UAE,Aggressive,2026-05-05
U3215,Affluent,Kuwait,Moderate,2026-05-10
U3216,Mass,Egypt,Moderate,2026-04-13
U3217,Mass,Egypt,Moderate,2026-06-23
U3218,Mass,Egypt,Conservative,2026-04-24
U3219,Affluent,Egypt,Conservative,2026-04-15
U3220,Mass,UAE,Conservative,2026-04-08
U3221,Affluent,UAE,Conservative,2026-05-23
U3222,Mass,Kuwait,Conservative,2026-06-21
U3223,Mass,Egypt,Moderate,2026-05-06
U3224,Mass,Egypt,Conservative,2026-06-02
U3225,Affluent,Egypt,Conservative,2026-07-06
U3226,High Net Worth,Egypt,Aggressive,2026-04-06
U3227,Mass,Egypt,Conservative,2026-06-17
U3228,Mass,Qatar,Moderate,2026-06-02
U3229,Mass,Egypt,Moderate,2026-05-18
U3230,Affluent,Egypt,Moderate,2026-05-01
U3231,High Net Worth,Egypt,Moderate,2026-04-08
U3232,High Net Worth,Saudi Arabia,Aggressive,2026-04-01
U3233,Mass,Egypt,Moderate,2026-04-18
U3234,Mass,Egypt,Moderate,2026-06-29
U3235,Affluent,Egypt,Moderate,2026-06-27
U3236,Affluent,Egypt,Moderate,2026-04-25
U3237,Mass,Egypt,Aggressive,2026-05-12
