fund_order_id,user_id,order_date,fund_id,order_type,order_status,certificate_price,certificates
FO4828,U4735,2026-06-15,FUND_FI_USD,Invest,Completed,101.02,20
FO4829,U4736,2026-07-02,FUND_GLD,Invest,Completed,85.653,30
FO4830,U4742,2026-07-13,FUND_EQ,Invest,Completed,115.14,10
FO4831,U4763,2026-07-15,FUND_GLD,Invest,Completed,85.325,150
FO4832,U4763,2026-07-12,FUND_MM,Invest,Completed,108.367,75
FO4833,U4768,2026-06-21,FUND_FI_USD,Invest,Active,102.685,100
FO4834,U4771,2026-05-10,FUND_FI_USD,Invest,Completed,101.886,75
FO4835,U4771,2026-05-03,FUND_EQ,Invest,Completed,113.431,10
FO4836,U4773,2026-06-18,FUND_EQS,Invest,Completed,118.328,30
FO4837,U4773,2026-07-07,FUND_MM,Invest,Completed,109.456,150
FO4838,U4774,2026-07-15,FUND_EQ,Invest,Completed,113.739,50
FO4839,U4779,2026-07-07,FUND_EQS,Invest,Completed,118.849,100
FO4840,U4789,2026-06-15,FUND_EQ,Invest,Completed,115.007,150
FO4841,U4791,2026-07-13,FUND_GLD,Invest,Active,85.366,20
FO4842,U4793,2026-06-30,FUND_GLD,Invest,Completed,84.576,50
FO4843,U4793,2026-07-14,FUND_EQS,Invest,Completed,118.668,20
FO4844,U4793,2026-07-07,FUND_EQ,Invest,Completed,115.099,20
FO4845,U4795,2026-06-21,FUND_FI_USD,Invest,Completed,102.532,150
FO4846,U4796,2026-06-14,FUND_MM,Invest,Completed,108.974,50
FO4847,U4797,2026-06-22,FUND_MM,Invest,Completed,109.556,100
FO4848,U4797,2026-04-16,FUND_GLD,Invest,Completed,85.954,100
FO4849,U4800,2026-07-01,FUND_FI_USD,Invest,Completed,101.597,75
FO4850,U4801,2026-07-07,FUND_MM,Invest,Completed,110.178,100
FO4851,U4803,2026-07-05,FUND_EQ,Invest,Completed,114.018,20
FO4852,U4803,2026-07-13,FUND_GLD,Invest,Completed,84.881,50
FO4853,U4804,2026-06-28,FUND_FI_USD,Invest,Completed,102.405,750
FO4854,U4805,2026-05-31,FUND_FI_USD,Invest,Completed,101.32,75
FO4855,U4805,2026-06-25,FUND_EQS,Invest,Active,119.771,60
FO4856,U4807,2026-07-15,FUND_MM,Invest,Completed,108.74,50
FO4857,U4807,2026-05-28,FUND_GLD,Invest,Completed,85.522,100
FO4858,U4809,2026-07-15,FUND_MM,Invest,Active,109.974,50
FO4859,U4810,2026-06-29,FUND_EQS,Invest,Canceled,119.433,20
FO4860,U4810,2026-07-02,FUND_FI_USD,Invest,Canceled,101.893,30
FO4861,U4815,2026-05-24,FUND_EQ,Invest,Completed,114.313,10
FO4862,U4816,2026-07-01,FUND_MM,Invest,Completed,109.961,225
FO4863,U4816,2026-07-15,FUND_EQ,Invest,Completed,113.924,300
FO4864,U4816,2026-07-13,FUND_EQS,Invest,Completed,119.062,450
FO4865,U4818,2026-07-13,FUND_EQS,Invest,Completed,118.057,150
FO4866,U4818,2026-07-15,FUND_GLD,Invest,Canceled,85.417,10
FO4867,U4822,2026-06-09,FUND_MM,Invest,Canceled,109.975,20
FO4868,U4824,2026-07-01,FUND_GLD,Invest,Completed,86.117,50
FO4869,U4830,2026-07-13,FUND_FI_USD,Invest,Active,102.378,150
FO4870,U4833,2026-06-29,FUND_EQ,Invest,Completed,114.663,30
FO4871,U4833,2026-06-15,FUND_GLD,Invest,Completed,85.14,100
FO4872,U4833,2026-06-15,FUND_EQS,Invest,Active,119.657,100
FO4873,U4842,2026-05-25,FUND_GLD,Invest,Completed,84.636,75
FO4874,U4845,2026-07-13,FUND_FI_USD,Invest,Active,102.256,30
FO4875,U4845,2026-07-05,FUND_EQ,Invest,Active,115.436,150
FO4876,U4847,2026-07-08,FUND_FI_USD,Invest,Completed,102.476,30
FO4877,U4847,2026-05-31,FUND_GLD,Invest,Completed,84.984,30
FO4878,U4849,2026-06-30,FUND_GLD,Invest,Completed,85.148,10
FO4879,U4849,2026-06-25,FUND_FI_USD,Invest,Completed,100.724,30
FO4880,U4849,2026-07-07,FUND_EQ,Invest,Completed,113.566,150
FO4881,U4853,2026-06-28,FUND_EQS,Invest,Completed,118.063,150
FO4882,U4854,2026-07-01,FUND_EQ,Invest,Completed,114.423,100
FO4883,U4856,2026-07-15,FUND_EQ,Invest,Completed,114.352,10
FO4884,U4856,2026-07-14,FUND_FI_USD,Invest,Completed,101.668,10
FO4885,U4856,2026-07-05,FUND_GLD,Invest,Completed,86.219,150
FO4886,U4859,2026-07-05,FUND_EQS,Invest,Completed,120.134,10
FO4887,U4859,2026-07-09,FUND_EQ,Invest,Completed,115.386,50
FO4888,U4859,2026-07-12,FUND_FI_USD,Invest,Completed,101.028,30
FO4889,U4861,2026-07-13,FUND_FI_USD,Invest,Active,102.229,30
FO4890,U4862,2026-05-10,FUND_FI_USD,Invest,Completed,101.0,150
FO4891,U4866,2026-06-17,FUND_EQS,Invest,Completed,120.238,30
FO4892,U4866,2026-07-14,FUND_EQ,Invest,Canceled,115.147,20
FO4893,U4866,2026-06-10,FUND_FI_USD,Invest,Completed,102.677,50
FO4894,U4867,2026-07-15,FUND_EQS,Invest,Active,118.831,20
FO4895,U4871,2026-06-29,FUND_GLD,Invest,Canceled,85.944,100
FO4896,U4872,2026-07-12,FUND_MM,Invest,Active,108.942,30
FO4897,U4876,2026-06-25,FUND_EQS,Invest,Completed,120.237,75
FO4898,U4877,2026-07-14,FUND_EQS,Invest,Completed,118.963,100
FO4899,U4883,2026-06-22,FUND_EQS,Invest,Completed,120.023,75
FO4900,U4883,2026-07-14,FUND_FI_USD,Invest,Active,102.467,20
FO4901,U4884,2026-05-10,FUND_EQS,Invest,Completed,119.449,30
FO4902,U4884,2026-07-08,FUND_EQ,Invest,Completed,115.264,30
FO4903,U4887,2026-05-31,FUND_EQS,Invest,Completed,120.267,750
FO4904,U4897,2026-06-10,FUND_EQS,Invest,Active,119.107,30
FO4905,U4899,2026-07-02,FUND_FI_USD,Invest,Completed,102.264,75
FO4906,U4900,2026-07-12,FUND_MM,Invest,Completed,108.983,10
FO4907,U4901,2026-06-29,FUND_FI_USD,Invest,Completed,101.992,75
FO4908,U4901,2026-06-18,FUND_EQ,Invest,Completed,113.986,10
FO4909,U4905,2026-06-17,FUND_FI_USD,Invest,Completed,101.773,150
FO4910,U4905,2026-06-14,FUND_EQS,Invest,Completed,118.456,100
FO4911,U4905,2026-06-22,FUND_MM,Invest,Completed,109.63,30
FO4912,U4906,2026-06-11,FUND_EQS,Invest,Completed,118.969,75
FO4913,U4906,2026-07-13,FUND_MM,Invest,Completed,108.143,75
FO4914,U4912,2026-05-13,FUND_FI_USD,Invest,Completed,101.849,30
FO4915,U4912,2026-05-25,FUND_MM,Invest,Completed,109.028,30
FO4916,U4912,2026-07-07,FUND_GLD,Invest,Active,84.773,75
FO4917,U4915,2026-07-14,FUND_MM,Invest,Canceled,109.673,30
FO4918,U4916,2026-06-22,FUND_EQS,Invest,Canceled,118.199,30
FO4919,U4923,2026-06-25,FUND_GLD,Invest,Completed,85.318,75
FO4920,U4923,2026-06-10,FUND_FI_USD,Invest,Completed,102.029,30
FO4921,U4923,2026-07-01,FUND_EQS,Invest,Active,120.04,20
FO4922,U4926,2026-06-11,FUND_MM,Invest,Completed,108.979,75
FO4923,U4931,2026-05-12,FUND_FI_USD,Invest,Active,100.779,10
FO4924,U4931,2026-05-11,FUND_MM,Invest,Completed,108.372,450
FO4925,U4931,2026-05-27,FUND_GLD,Invest,Completed,84.555,100
FO4926,U4934,2026-07-05,FUND_EQS,Invest,Completed,120.369,150
FO4927,U4936,2026-06-14,FUND_EQS,Invest,Completed,118.956,100
FO4928,U4936,2026-06-17,FUND_FI_USD,Invest,Completed,102.299,300
FO4929,U4936,2026-07-02,FUND_EQ,Invest,Completed,114.657,10
FO4930,U4936,2026-07-13,FUND_MM,Invest,Completed,109.59,60
FO4931,U4937,2026-05-20,FUND_EQ,Invest,Active,113.8,30
FO4932,U4937,2026-05-27,FUND_MM,Invest,Completed,110.278,10
FO4933,U4938,2026-07-13,FUND_EQ,Invest,Completed,113.57,75
FO4934,U4939,2026-06-25,FUND_EQS,Invest,Completed,119.032,50
FO4935,U4940,2026-07-07,FUND_EQ,Invest,Active,115.025,150
FO4936,U4941,2026-05-27,FUND_GLD,Invest,Completed,86.041,50
FO4937,U4941,2026-07-05,FUND_EQS,Invest,Completed,119.494,20
FO4938,U4941,2026-06-25,FUND_FI_USD,Invest,Canceled,100.736,75
FO4939,U4942,2026-07-14,FUND_FI_USD,Invest,Completed,101.476,20
FO4940,U4942,2026-07-08,FUND_EQ,Invest,Completed,114.164,150
FO4941,U4943,2026-07-15,FUND_EQS,Invest,Completed,118.664,50
FO4942,U4944,2026-06-18,FUND_FI_USD,Invest,Completed,102.455,150
FO4943,U4961,2026-07-08,FUND_FI_USD,Invest,Completed,101.513,50
FO4944,U4962,2026-06-16,FUND_EQ,Invest,Completed,113.454,75
FO4945,U4964,2026-06-15,FUND_EQS,Invest,Completed,119.696,10
FO4946,U4965,2026-06-14,FUND_EQS,Invest,Completed,118.475,20
FO4947,U4971,2026-06-18,FUND_EQ,Invest,Active,114.673,75
FO4948,U4971,2026-06-03,FUND_GLD,Invest,Completed,85.334,10
FO4949,U4973,2026-06-28,FUND_EQ,Invest,Active,115.517,100
FO4950,U4973,2026-06-11,FUND_MM,Invest,Completed,108.173,10
FO4951,U4974,2026-07-06,FUND_GLD,Invest,Completed,84.604,50
FO4952,U4974,2026-06-03,FUND_MM,Invest,Canceled,109.048,30
FO4953,U4983,2026-06-15,FUND_FI_USD,Invest,Completed,102.204,50
FO4954,U4983,2026-05-07,FUND_GLD,Invest,Completed,86.022,10
FO4955,U4983,2026-05-21,FUND_EQ,Invest,Completed,113.489,10
FO4956,U4988,2026-06-29,FUND_EQ,Invest,Completed,114.081,75
FO4957,U4991,2026-07-13,FUND_MM,Invest,Completed,109.013,150
FO4958,U5000,2026-06-29,FUND_EQ,Invest,Completed,114.428,100
FO4959,U5000,2026-07-15,FUND_EQS,Invest,Completed,119.135,150
FO4960,U5008,2026-05-27,FUND_MM,Invest,Completed,109.29,30
FO4961,U5010,2026-07-07,FUND_EQS,Invest,Completed,118.488,10
FO4962,U5022,2026-07-15,FUND_GLD,Invest,Active,84.534,100
FO4963,U5031,2026-07-09,FUND_EQS,Invest,Completed,120.003,50
FO4964,U5034,2026-07-15,FUND_EQS,Invest,Completed,119.662,50
FO4965,U5034,2026-06-14,FUND_FI_USD,Invest,Completed,102.544,100
FO4966,U5036,2026-06-09,FUND_FI_USD,Invest,Completed,101.038,150
FO4967,U5036,2026-06-16,FUND_GLD,Invest,Canceled,84.846,20
FO4968,U5036,2026-06-24,FUND_EQS,Invest,Active,118.336,20
FO4969,U5041,2026-07-08,FUND_FI_USD,Invest,Canceled,102.545,75
FO4970,U5043,2026-05-25,FUND_EQ,Invest,Completed,114.238,10
FO4971,U5043,2026-05-27,FUND_MM,Invest,Completed,109.915,50
FO4972,U5049,2026-05-19,FUND_MM,Invest,Canceled,110.284,150
FO4973,U5054,2026-06-29,FUND_MM,Invest,Completed,109.462,150
FO4974,U5054,2026-07-06,FUND_FI_USD,Invest,Completed,102.418,75
FO4975,U5060,2026-06-29,FUND_EQS,Invest,Active,119.661,30
FO4976,U5060,2026-06-09,FUND_GLD,Invest,Canceled,85.505,10
FO4977,U5069,2026-05-24,FUND_GLD,Invest,Completed,85.172,10
FO4978,U5069,2026-06-02,FUND_EQ,Invest,Completed,113.671,75
FO4979,U5071,2026-06-15,FUND_MM,Invest,Completed,109.428,75
FO4980,U5071,2026-05-27,FUND_EQS,Invest,Completed,119.105,30
FO4981,U5071,2026-07-14,FUND_FI_USD,Invest,Canceled,101.937,30
FO4982,U5072,2026-05-28,FUND_MM,Invest,Completed,110.022,20
FO4983,U5075,2026-06-18,FUND_MM,Invest,Active,110.167,10
FO4984,U5075,2026-06-25,FUND_EQ,Invest,Completed,115.094,75
FO4985,U5080,2026-07-15,FUND_GLD,Invest,Completed,85.573,30
FO4986,U5084,2026-06-22,FUND_EQS,Invest,Active,119.997,20
FO4987,U5084,2026-07-08,FUND_FI_USD,Invest,Completed,101.876,100
FO4988,U5086,2026-07-06,FUND_EQS,Invest,Completed,120.372,50
FO4989,U5093,2026-05-26,FUND_EQS,Invest,Completed,119.61,30
FO4990,U5093,2026-05-14,FUND_GLD,Invest,Completed,85.392,150
FO4991,U5095,2026-07-12,FUND_EQS,Invest,Completed,118.645,50
FO4992,U5095,2026-07-07,FUND_MM,Invest,Completed,109.789,150
FO4993,U5095,2026-07-08,FUND_EQ,Invest,Completed,114.468,10
FO4994,U5095,2026-07-02,FUND_GLD,Invest,Active,85.601,20
FO4995,U5100,2026-07-06,FUND_EQ,Invest,Completed,113.708,150
FO4996,U5100,2026-06-28,FUND_EQS,Invest,Completed,119.93,10
FO4997,U5100,2026-06-24,FUND_MM,Invest,Completed,110.005,150
FO4998,U5100,2026-07-15,FUND_FI_USD,Invest,Completed,101.69,20
FO4999,U5108,2026-07-09,FUND_EQS,Invest,Completed,118.662,30
FO5000,U5110,2026-06-22,FUND_FI_USD,Invest,Active,101.647,30
FO5001,U5112,2026-07-13,FUND_EQ,Invest,Active,115.223,20
FO5002,U5115,2026-07-14,FUND_EQS,Invest,Completed,119.58,250
FO5003,U5115,2026-07-12,FUND_GLD,Invest,Completed,84.912,375
FO5004,U5116,2026-06-01,FUND_GLD,Invest,Active,85.964,100
FO5005,U5116,2026-05-31,FUND_FI_USD,Invest,Completed,102.257,100
FO5006,U5122,2026-06-21,FUND_EQ,Invest,Completed,114.703,50
FO5007,U5122,2026-06-21,FUND_EQS,Invest,Active,119.647,75
FO5008,U5125,2026-05-21,FUND_EQ,Invest,Completed,113.893,375
FO5009,U5125,2026-07-06,FUND_EQS,Invest,Completed,119.004,75
FO5010,U5126,2026-07-07,FUND_EQ,Invest,Completed,115.264,150
FO5011,U5129,2026-06-18,FUND_GLD,Invest,Completed,84.781,30
FO5012,U5129,2026-07-09,FUND_EQ,Invest,Completed,114.901,20
FO5013,U5133,2026-06-29,FUND_EQ,Invest,Active,115.488,10
FO5014,U5146,2026-06-02,FUND_FI_USD,Invest,Completed,101.901,450
FO5015,U5146,2026-07-01,FUND_EQS,Invest,Active,119.801,300
FO5016,U5150,2026-06-28,FUND_MM,Invest,Completed,108.667,20
FO5017,U5151,2026-07-15,FUND_MM,Invest,Active,108.976,30
FO5018,U5152,2026-07-12,FUND_FI_USD,Invest,Canceled,102.406,20
FO5019,U5152,2026-06-24,FUND_GLD,Invest,Active,85.708,90
FO5020,U5152,2026-06-30,FUND_MM,Invest,Completed,109.176,60
FO5021,U5153,2026-06-14,FUND_MM,Invest,Active,110.275,100
FO5022,U5153,2026-07-02,FUND_EQS,Invest,Canceled,118.6,30
FO5023,U5156,2026-07-14,FUND_EQS,Invest,Completed,119.215,20
FO5024,U5158,2026-07-12,FUND_EQ,Invest,Completed,115.489,20
FO5025,U5160,2026-06-16,FUND_FI_USD,Invest,Completed,102.034,30
FO5026,U5160,2026-06-22,FUND_EQS,Invest,Completed,120.247,150
FO5027,U5160,2026-07-01,FUND_EQ,Invest,Completed,113.356,750
FO5028,U5167,2026-06-28,FUND_FI_USD,Invest,Completed,102.515,10
FO5029,U5171,2026-07-12,FUND_MM,Invest,Active,108.386,100
FO5030,U5173,2026-07-15,FUND_EQS,Invest,Active,118.721,100
FO5031,U5173,2026-07-15,FUND_EQ,Invest,Completed,114.249,20
FO5032,U5174,2026-07-06,FUND_EQ,Invest,Completed,114.329,20
FO5033,U5175,2026-05-20,FUND_MM,Invest,Completed,109.103,50
FO5034,U5175,2026-07-12,FUND_EQS,Invest,Active,118.181,40
FO5035,U5176,2026-05-18,FUND_EQ,Invest,Completed,114.677,150
FO5036,U5179,2026-05-13,FUND_MM,Invest,Completed,110.24,75
FO5037,U5179,2026-05-12,FUND_FI_USD,Invest,Completed,102.03,150
FO5038,U5179,2026-07-09,FUND_GLD,Invest,Completed,85.963,75
FO5039,U5183,2026-06-02,FUND_MM,Invest,Active,108.708,100
FO5040,U5190,2026-05-17,FUND_FI_USD,Invest,Completed,101.15,100
FO5041,U5195,2026-07-08,FUND_EQ,Invest,Active,115.428,30
FO5042,U5195,2026-05-18,FUND_FI_USD,Invest,Completed,100.882,225
FO5043,U5195,2026-07-08,FUND_MM,Invest,Completed,109.597,150
FO5044,U5195,2026-04-29,FUND_GLD,Invest,Completed,85.418,40
FO5045,U5196,2026-05-31,FUND_EQS,Invest,Completed,119.91,75
FO5046,U5196,2026-07-15,FUND_GLD,Invest,Completed,85.202,20
FO5047,U5196,2026-07-06,FUND_EQ,Invest,Completed,114.081,20
FO5048,U5201,2026-07-12,FUND_EQ,Invest,Completed,114.695,150
FO5049,U5202,2026-05-18,FUND_EQ,Invest,Active,114.909,75
FO5050,U5202,2026-06-24,FUND_GLD,Invest,Active,85.765,75
FO5051,U5202,2026-05-26,FUND_MM,Invest,Completed,108.399,30
FO5052,U5203,2026-06-18,FUND_EQ,Invest,Completed,115.178,20
FO5053,U5203,2026-06-10,FUND_FI_USD,Invest,Completed,101.785,75
FO5054,U5203,2026-06-16,FUND_MM,Invest,Canceled,109.522,100
FO5055,U5204,2026-06-11,FUND_MM,Invest,Completed,108.902,10
FO5056,U5204,2026-07-12,FUND_EQS,Invest,Completed,120.139,30
FO5057,U5205,2026-07-14,FUND_GLD,Invest,Completed,84.746,50
FO5058,U5206,2026-07-02,FUND_FI_USD,Invest,Completed,102.098,75
FO5059,U5206,2026-07-13,FUND_GLD,Invest,Completed,86.076,75
FO5060,U5207,2026-06-15,FUND_EQ,Invest,Completed,113.777,20
FO5061,U5216,2026-05-28,FUND_GLD,Invest,Completed,85.222,20
FO5062,U5216,2026-06-21,FUND_EQ,Invest,Completed,114.898,10
FO5063,U5219,2026-07-08,FUND_FI_USD,Invest,Completed,101.558,100
FO5064,U5220,2026-07-14,FUND_GLD,Invest,Completed,85.559,50
FO5065,U5220,2026-06-17,FUND_FI_USD,Invest,Completed,101.725,75
FO5066,U5223,2026-06-30,FUND_EQS,Invest,Completed,118.508,20
FO5067,U5223,2026-07-15,FUND_FI_USD,Invest,Active,100.985,30
FO5068,U5225,2026-07-06,FUND_FI_USD,Invest,Completed,101.629,75
FO5069,U5229,2026-07-09,FUND_MM,Invest,Completed,109.49,50
FO5070,U5235,2026-06-02,FUND_EQS,Invest,Completed,119.046,100
FO5071,U5235,2026-05-26,FUND_EQ,Invest,Completed,113.457,60
FO5072,U5236,2026-06-23,FUND_MM,Invest,Completed,109.817,100
FO5073,U5236,2026-07-06,FUND_GLD,Invest,Completed,84.738,20
FO5074,U5236,2026-07-09,FUND_EQ,Invest,Completed,114.936,375
FO5075,U5241,2026-05-10,FUND_EQ,Invest,Completed,114.797,50
FO5076,U5242,2026-05-20,FUND_EQ,Invest,Completed,114.744,10
FO5077,U5244,2026-07-14,FUND_EQ,Invest,Completed,113.92,75
FO5078,U5246,2026-07-14,FUND_EQ,Invest,Completed,113.33,30
FO5079,U5246,2026-07-15,FUND_MM,Invest,Completed,109.369,20
FO5080,U5253,2026-05-17,FUND_FI_USD,Invest,Canceled,101.019,50
FO5081,U5253,2026-07-05,FUND_EQ,Invest,Completed,113.451,150
FO5082,U5255,2026-07-12,FUND_GLD,Invest,Active,85.453,750
FO5083,U5257,2026-07-14,FUND_EQS,Invest,Completed,119.855,100
FO5084,U5257,2026-07-07,FUND_EQ,Invest,Active,115.224,150
FO5085,U5258,2026-07-06,FUND_MM,Invest,Completed,108.467,30
FO5086,U5259,2026-07-07,FUND_MM,Invest,Completed,110.266,150
FO5087,U5259,2026-07-05,FUND_EQ,Invest,Completed,113.605,10
FO5088,U5259,2026-07-06,FUND_GLD,Invest,Active,85.542,20
FO5089,U5260,2026-07-15,FUND_FI_USD,Invest,Completed,101.933,10
FO5090,U5261,2026-06-28,FUND_FI_USD,Invest,Completed,101.029,300
FO5091,U5261,2026-07-13,FUND_EQ,Invest,Completed,114.311,100
FO5092,U5261,2026-06-22,FUND_GLD,Invest,Completed,84.698,150
FO5093,U5261,2026-07-01,FUND_EQS,Invest,Active,119.522,250
FO5094,U5267,2026-06-21,FUND_EQ,Invest,Completed,114.612,75
FO5095,U5273,2026-05-25,FUND_EQS,Invest,Active,119.214,20
FO5096,U5273,2026-04-14,FUND_MM,Invest,Completed,108.774,50
FO5097,U5273,2026-05-28,FUND_GLD,Invest,Completed,84.726,30
FO5098,U5278,2026-07-14,FUND_EQ,Invest,Completed,113.79,30
FO5099,U5279,2026-06-15,FUND_FI_USD,Invest,Active,102.325,10
FO5100,U5279,2026-06-24,FUND_EQ,Invest,Completed,114.96,20
FO5101,U5284,2026-06-23,FUND_EQS,Invest,Completed,118.909,30
FO5102,U5285,2026-07-07,FUND_EQS,Invest,Completed,118.484,20
FO5103,U5285,2026-05-21,FUND_FI_USD,Invest,Active,100.865,75
FO5104,U5289,2026-07-09,FUND_EQ,Invest,Completed,115.037,50
FO5105,U5289,2026-06-25,FUND_EQS,Invest,Active,119.192,150
FO5106,U5290,2026-07-08,FUND_GLD,Invest,Completed,85.609,20
FO5107,U5290,2026-06-30,FUND_EQS,Invest,Completed,118.149,150
FO5108,U5290,2026-07-08,FUND_MM,Invest,Completed,109.933,75
FO5109,U5290,2026-07-02,FUND_FI_USD,Invest,Completed,100.925,300
FO5110,U5291,2026-07-08,FUND_MM,Invest,Canceled,109.245,150
FO5111,U5291,2026-04-26,FUND_EQS,Invest,Active,119.81,60
FO5112,U5291,2026-05-10,FUND_FI_USD,Invest,Completed,100.764,300
FO5113,U5302,2026-06-02,FUND_EQ,Invest,Completed,115.298,20
FO5114,U5302,2026-07-15,FUND_EQS,Invest,Completed,118.048,50
FO5115,U5302,2026-06-16,FUND_FI_USD,Invest,Completed,101.96,90
FO5116,U5302,2026-06-25,FUND_MM,Invest,Completed,108.42,60
FO5117,U5309,2026-06-07,FUND_GLD,Invest,Completed,86.145,75
FO5118,U5309,2026-06-30,FUND_EQ,Invest,Completed,115.448,75
FO5119,U5310,2026-07-01,FUND_EQ,Invest,Canceled,115.357,100
FO5120,U5313,2026-06-03,FUND_MM,Invest,Completed,108.146,150
FO5121,U5313,2026-06-03,FUND_GLD,Invest,Completed,85.052,20
FO5122,U5320,2026-06-17,FUND_FI_USD,Invest,Completed,101.454,150
FO5123,U5320,2026-06-14,FUND_EQS,Invest,Completed,118.296,30
FO5124,U5321,2026-07-07,FUND_FI_USD,Invest,Completed,101.289,50
FO5125,U5321,2026-07-01,FUND_MM,Invest,Completed,110.005,75
FO5126,U5324,2026-05-26,FUND_EQS,Invest,Completed,118.555,30
FO5127,U5324,2026-06-22,FUND_EQ,Invest,Completed,114.981,150
FO5128,U5324,2026-06-09,FUND_MM,Invest,Canceled,108.333,300
FO5129,U5324,2026-06-18,FUND_GLD,Invest,Completed,84.572,10
FO5130,U5327,2026-07-15,FUND_GLD,Invest,Active,84.848,20
FO5131,U5327,2026-07-12,FUND_MM,Invest,Completed,110.189,50
FO5132,U5334,2026-07-08,FUND_EQ,Invest,Completed,114.704,30
FO5133,U5335,2026-06-29,FUND_EQS,Invest,Completed,118.066,20
FO5134,U5335,2026-06-07,FUND_EQ,Invest,Active,114.867,100
FO5135,U5345,2026-07-12,FUND_EQ,Invest,Completed,114.583,20
FO5136,U5346,2026-06-15,FUND_MM,Invest,Completed,108.642,75
FO5137,U5346,2026-06-15,FUND_FI_USD,Invest,Active,100.801,100
FO5138,U5346,2026-05-06,FUND_GLD,Invest,Completed,85.907,50
FO5139,U5351,2026-05-25,FUND_FI_USD,Invest,Active,102.681,75
FO5140,U5354,2026-07-15,FUND_EQS,Invest,Completed,118.795,100
FO5141,U5361,2026-06-22,FUND_EQS,Invest,Completed,118.197,20
FO5142,U5361,2026-06-30,FUND_FI_USD,Invest,Completed,102.038,75
FO5143,U5361,2026-06-01,FUND_MM,Invest,Canceled,109.22,40
FO5144,U5375,2026-07-13,FUND_EQ,Invest,Completed,113.611,50
FO5145,U5375,2026-06-09,FUND_GLD,Invest,Canceled,86.181,100
FO5146,U5376,2026-07-12,FUND_EQS,Invest,Active,119.648,100
FO5147,U5376,2026-07-13,FUND_FI_USD,Invest,Active,102.355,50
FO5148,U5382,2026-06-23,FUND_GLD,Invest,Completed,84.996,20
FO5149,U5394,2026-07-09,FUND_EQ,Invest,Completed,115.471,10
FO5150,U5394,2026-07-06,FUND_MM,Invest,Completed,108.49,75
FO5151,U5396,2026-06-28,FUND_GLD,Invest,Completed,85.498,20
FO5152,U5396,2026-06-30,FUND_MM,Invest,Active,109.822,10
FO5153,U5397,2026-05-26,FUND_EQ,Invest,Completed,115.245,100
FO5154,U5397,2026-05-26,FUND_FI_USD,Invest,Completed,101.298,50
FO5155,U5397,2026-06-21,FUND_GLD,Invest,Completed,86.162,10
FO5156,U5397,2026-07-02,FUND_EQS,Invest,Completed,119.689,750
FO5157,U5401,2026-06-07,FUND_EQ,Invest,Completed,115.079,100
FO5158,U5405,2026-07-01,FUND_EQ,Invest,Completed,115.203,10
FO5159,U5405,2026-05-26,FUND_EQS,Invest,Completed,118.281,150
FO5160,U5413,2026-05-12,FUND_MM,Invest,Completed,108.352,75
FO5161,U5416,2026-06-23,FUND_FI_USD,Invest,Completed,102.417,30
FO5162,U5421,2026-07-05,FUND_EQ,Invest,Active,114.397,10
FO5163,U5421,2026-07-01,FUND_MM,Invest,Completed,108.493,75
FO5164,U5421,2026-07-05,FUND_EQS,Invest,Completed,120.069,30
FO5165,U5423,2026-07-05,FUND_EQ,Invest,Completed,114.882,100
FO5166,U5425,2026-06-03,FUND_MM,Invest,Completed,109.234,10
FO5167,U5425,2026-06-04,FUND_EQS,Invest,Completed,119.956,75
FO5168,U5433,2026-07-12,FUND_GLD,Invest,Completed,84.857,75
FO5169,U5433,2026-05-06,FUND_MM,Invest,Completed,109.675,75
FO5170,U5437,2026-07-06,FUND_MM,Invest,Completed,108.609,30
FO5171,U5437,2026-07-09,FUND_GLD,Invest,Completed,85.489,100
FO5172,U5440,2026-07-02,FUND_EQ,Invest,Canceled,115.204,30
FO5173,U5440,2026-07-08,FUND_FI_USD,Invest,Completed,100.806,10
FO5174,U5440,2026-06-17,FUND_MM,Invest,Completed,108.751,20
FO5175,U5445,2026-07-13,FUND_EQS,Invest,Completed,118.446,60
FO5176,U5446,2026-06-28,FUND_EQS,Invest,Active,118.036,50
FO5177,U5446,2026-07-07,FUND_FI_USD,Invest,Active,101.613,150
FO5178,U5446,2026-06-29,FUND_EQ,Invest,Completed,113.662,100
FO5179,U5449,2026-05-25,FUND_GLD,Invest,Completed,84.595,150
FO5180,U5449,2026-06-11,FUND_FI_USD,Invest,Completed,100.936,30
FO5181,U5449,2026-06-17,FUND_EQS,Invest,Active,118.17,100
FO5182,U5451,2026-05-17,FUND_EQ,Invest,Completed,113.795,20
FO5183,U5451,2026-07-01,FUND_FI_USD,Invest,Completed,100.962,250
FO5184,U5453,2026-06-23,FUND_FI_USD,Invest,Completed,101.41,50
FO5185,U5457,2026-07-13,FUND_MM,Invest,Completed,109.096,20
FO5186,U5463,2026-06-04,FUND_EQ,Invest,Completed,114.513,10
FO5187,U5464,2026-05-17,FUND_FI_USD,Invest,Active,100.664,150
FO5188,U5470,2026-06-21,FUND_EQ,Invest,Completed,114.244,10
FO5189,U5470,2026-06-24,FUND_MM,Invest,Completed,109.807,30
FO5190,U5470,2026-06-29,FUND_EQS,Invest,Active,119.675,75
FO5191,U5473,2026-06-01,FUND_GLD,Invest,Canceled,85.126,100
FO5192,U5477,2026-06-23,FUND_EQS,Invest,Active,119.896,75
FO5193,U5477,2026-07-15,FUND_GLD,Invest,Completed,85.911,75
